primary_key,MassFeature,compound_theoretical,massbank_match2,massbank_match3,Compound_KEGG,KEGGMatchesNames,mz_experimental,mz_theoretical,mz_massbank2,MH_mass_experimental,MH_mass_MoNA,mz_KEGG,z_experimental,z_theoretical,z_massbank2,z_massbank3,z_KEGG,rt_sec_experimental,rt_sec_theoretical,column_experimental,column_theoretical,MS2_experimental,MS2_theoretical,MS2_massbank,ppm_mass_error1,massbank_ppm,KEGGppm,mz_similarity_score1,mz_similarity_score2,mz_similarity_score3,mz_similarity_scoreKEGG,rt_similarity_score1,MS2_cosine_similarity1,MS2_cosine_similarity2,total_similarity_score1,confidence_rank,confidence_source,new_confidence_rank,Literature notes
74,MF_3503_303.17719_12.842_HILICPos_Unknown,NA,NA,"ID: CCMSLIB00000084740; ""MLS001076525-01!8-CYCLOPENTYL-1,3-DIPROPYLXANTHINE""",NA,NA,303.17719,NA,NA,303.17719,303.1826494,NA,1,NA,NA,1,NA,770.52,NA,HILIC,NA,"57.78442, 10374; 60.05641, 152829; 65.48242, 9699; 70.06586, 88951; 73.07717, 8531; 81.80663, 9024; 97.38074, 9071; 101.07137, 20401; 103.44826, 9663; 111.74683, 9299; 112.08743, 89307; 112.62128, 9233; 115.0869, 16804; 116.07092, 22093; 130.04984, 15682; 135.39131, 10222; 137.69838, 9519; 140.07654, 13460; 140.08188, 99384; 147.07649, 165084; 154.0614, 14990; 157.10854, 586787; 158.09245, 107900; 160.55389, 10790; 162.95749, 9495; 163.24983, 10403; 171.08833, 14297; 171.5509, 9480; 174.85756, 10932; 175.11908, 452540; 217.22774, 110389; 217.24107, 35329; 225.13474, 12396; 226.11847, 22342; 227.10272, 58884; 234.04181, 9241; 241.12935, 30433; 243.14505, 35181; 244.12938, 399545; 251.11366, 22714; 252.09785, 30619; 258.15604, 39273; 261.15561, 12128; 267.15552, 52472; 268.14087, 74668; 269.1246, 133102; 285.16718, 242813; 286.15103, 2171433; 291.96887, 10566; 301.5174, 15193; 301.53381, 12150; 301.80927, 13238; 303.17749, 23665254; 303.45737, 11053; 303.56546, 13373",NA,NA,NA,NA,NA,NA,NA,0.963429062,NA,NA,NA,NA,NA,3,MassBank,3,
77,MF_3713_319.11349_11.411_HILICPos_Unknown,NA,NA,ID: CCMSLIB00000085831; MLS002153508-01!5'-(N-Cyclopropyl)carboxamidoadenosine50908-62-8,NA,NA,319.11349,NA,NA,319.11349,319.1160264,NA,1,NA,NA,1,NA,684.66,NA,HILIC,NA,"53.72201, 7668; 56.23067, 7036; 56.9819, 6423; 60.59105, 6691; 61.85314, 7736; 79.592, 6592; 80.1591, 6515; 100.86781, 7483; 115.08694, 13779; 117.04366, 8051; 117.96631, 7853; 123.53361, 10430; 152.07425, 8213; 188.07037, 7604; 192.98686, 8871; 199.59058, 7129; 217.15306, 120457; 262.07562, 7798; 263.87656, 7677; 270.21564, 7904; 271.09192, 9913; 301.53183, 16688",NA,NA,NA,NA,NA,NA,NA,0.991990642,NA,NA,NA,NA,NA,3,MassBank,3,possible drug
78,MF_3790_327.15869_9.325_HILICPos_Unknown,NA,NA,ID: CCMSLIB00000079641; MLS000876942-01!5-hydroxy-7-(4-hydroxy-3-methoxyphenyl)-1-phenylheptan-3-one,NA,NA,327.15869,NA,NA,327.15869,327.1601826,NA,1,NA,NA,1,NA,559.5,NA,HILIC,NA,"50.65915, 6278; 54.04251, 6149; 57.65844, 6893; 58.62081, 8064; 58.79605, 7290; 110.80232, 7372; 149.96829, 7621; 160.59941, 6566; 169.82632, 6985; 172.21152, 7210; 195.98807, 7916; 198.78621, 7966; 212.09549, 36789; 216.37247, 20953; 216.38219, 64578; 216.3978, 70650; 216.40866, 12417; 225.74637, 7009; 301.51102, 11738",NA,NA,NA,NA,NA,NA,NA,0.997218877,NA,NA,NA,NA,NA,3,MassBank,3,"secondary metaboilite, paper showing decrease with lowered salinity of diarylheptanoids"
79,MF_3808_329.13443_9.713_HILICPos_Unknown,NA,NA,ID: NP_C1_337_p2_E08_POS_iTree_23; 3-Deshydroxysappanol Trimethyl Ether,NA,NA,329.13443,NA,NA,329.13443,329.1394472,NA,1,NA,NA,1,NA,582.78,NA,HILIC,NA,"53.20152, 8386; 59.31713, 7535; 63.07424, 8282; 69.79982, 7455; 71.66016, 7723; 81.47297, 7577; 87.7962, 8287; 94.66311, 7928; 130.46973, 8181; 133.57382, 8005; 142.03091, 8341; 145.77217, 8006; 157.86108, 8851; 158.93118, 8233; 164.43027, 7675; 168.69151, 7471; 216.36133, 83857; 216.37483, 64631; 261.08804, 8281; 264.05258, 7804; 267.74124, 8718; 270.12198, 8472; 283.12952, 50208; 296.10065, 10216; 301.51801, 17924; 309.34912, 8984; 311.12329, 13176; 314.11115, 62812; 329.13443, 6884836",NA,NA,NA,NA,NA,NA,NA,0.969024465,NA,NA,NA,NA,NA,3,MassBank,3,
80,MF_3810_329.13461_10.051_HILICPos_Unknown,NA,NA,ID: NP_C1_337_p2_E08_POS_iTree_23; 3-Deshydroxysappanol Trimethyl Ether,NA,NA,329.13461,NA,NA,329.13461,329.1394472,NA,1,NA,NA,1,NA,603.06,NA,HILIC,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97117541,NA,NA,NA,NA,NA,3,MassBank,3,homoflavinoid
81,MF_3864_333.12927_11.073_HILICPos_Unknown,NA,NA,ID: CCMSLIB00000079251; CGS 12066B,NA,NA,333.12927,NA,NA,333.12927,333.1332546,NA,1,NA,NA,1,NA,664.38,NA,HILIC,NA,"51.18146, 7895; 66.01235, 6746; 70.89497, 6295; 84.08157, 14455; 94.14568, 6825; 119.5806, 7323; 129.10243, 33198; 135.12907, 7978; 136.06174, 9653; 147.11278, 12068; 168.42342, 7462; 201.45302, 8523; 217.20436, 104110; 230.12688, 9347; 263.88266, 12203; 274.05893, 7207; 274.11597, 12117; 301.51511, 14414; 301.5307, 11096; 316.16617, 8073; 318.10785, 12963; 333.12936, 2843774; 333.21375, 47039",NA,NA,NA,NA,NA,NA,NA,0.980349306,NA,NA,NA,NA,NA,3,MassBank,3,
82,MF_387_106.0503_11.476_HILICPos_Serine,Serine,NA,ID: KO003447; N-Methylaniline; N-Methylbenzenamine,cpd:C00065; cpd:C00716; cpd:C00740,L-Serine; D-Serine Serine;,106.0503,106.050419,NA,106.0503,106.0662227,106.0504181,1,1,NA,1,1,688.56,711.6,HILIC,HILIC,"54.967, 7680; 57.05736, 7798; 60.04519, 315566; 65.94396, 7408; 70.02947, 10689; 70.06588, 275450; 88.03989, 58416; 88.07629, 449793; 102.16224, 6668; 106.0504, 22822",NA,NA,1.122107778,NA,1.113621258,0.999982299,NA,0.728392672,0.999982566,0.744597109,NA,NA,87.2289704,3.5,KEGG,3,
83,MF_3898_336.0874_11.175_HILICPos_Unknown,NA,NA,NA,cpd:C01031,S-Formylglutathione,336.0874,NA,NA,NA,NA,336.0865461,1,NA,NA,NA,1,670.5,NA,HILIC,NA,"77.53073, 7494; 86.09717, 53628; 90.96712, 7150; 104.10748, 679552; 107.03423, 8146; 112.01733, 7625; 182.08466, 111291; 182.09323, 13582; 200.23065, 8652; 202.97726, 109116; 214.64427, 15529; 214.6535, 30644; 214.66273, 49281; 214.6716, 50018; 214.68074, 33413; 214.69008, 16357; 214.70129, 14312; 214.73239, 8349; 216.23141, 9541; 216.24223, 8631; 216.27539, 114319; 216.29031, 34803; 216.30084, 13588; 216.31177, 9434; 240.09993, 8884; 262.05057, 57357; 277.01453, 23798; 300.06647, 18968; 301.29117, 8528; 301.51828, 24446; 318.07721, 119540; 336.08749, 1489220",NA,NA,NA,NA,2.540714616,NA,NA,NA,0.999088984,NA,NA,NA,NA,3.5,KEGG,3,
85,MF_4264_363.13995_10.861_HILICPos_Unknown,NA,NA,ID: FU000262; GlcNAcThrNAc; GlcNAc-beta-1-2ThrNAc (ThrNAc; 3-acetamido-3-deoxythreose),cpd:C09138; cpd:C09583; cpd:C11870,Gibberellin A8-catabolite,363.13995,NA,NA,363.13995,363.1409037,363.1443781,1,NA,NA,1,1,651.66,NA,HILIC,NA,"57.5495, 7073; 58.8418, 6929; 59.74111, 6936; 68.36152, 7372; 72.78981, 7737; 78.20415, 7464; 80.42405, 6402; 84.32275, 7053; 106.01279, 8775; 149.10472, 7093; 150.71391, 8004; 177.38562, 7202; 227.17735, 11596; 227.18997, 14459; 235.24896, 6969; 262.72049, 8050; 268.12811, 8770; 279.82092, 8194; 319.11469, 72552",NA,NA,NA,NA,12.19377269,NA,NA,0.998863602,0.975787846,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,"By-product of gibberilic acid, phytohormone that can affect diatom growth"
88,MF_5008_434.18713_12.595_HILICPos_Unknown,NA,NA,"ID: CCMSLIB00000079658; ""MLS001158085-01!(2S)-2-[[(2S)-2-(1,2-dihydroimidazo[1,2-a]benzimidazole-3-carbonylamino)-3-methylbutanoyl]amino]-2-phenylacetic acid""",NA,NA,434.18713,NA,NA,434.18713,434.1833777,NA,1,NA,NA,1,NA,755.7,NA,HILIC,NA,"66.22207, 7198; 68.26378, 7026; 84.57044, 7143; 93.05524, 31297; 96.16711, 6649; 103.87194, 7960; 112.80019, 6949; 124.10771, 6816; 142.13399, 7556; 145.0499, 17839; 163.06013, 65529; 164.15472, 6486; 227.17917, 12031; 227.19223, 16496; 227.20291, 7987; 255.10783, 29448; 331.08362, 8077; 334.29199, 6967; 373.14438, 8011; 403.93784, 7653",NA,NA,NA,NA,NA,NA,NA,0.982554092,NA,NA,NA,NA,NA,3,MassBank,3,
89,MF_52_72.08147_8.615_HILICPos_Unknown,NA,NA,ID: SM817603; Butylamine; Butan-1-amine,NA,NA,72.08147,NA,NA,72.08147,72.08187275,NA,1,NA,NA,1,NA,516.9,NA,HILIC,NA,"52.78347, 6767; 53.03947, 41082; 55.05508, 779395; 56.05038, 38498; 56.48716, 6200; 57.05664, 11028; 57.05814, 187573; 58.30016, 6641; 68.46027, 7458; 69.18311, 6566; 72.0451, 28371",NA,NA,NA,NA,NA,NA,NA,0.999797259,NA,NA,NA,NA,NA,3,MassBank,3,
92,MF_600_121.032_8.808_HILICPos_Dimethylsulfonioacetate (DMS-Ac),Dimethylsulfonioacetate (DMS-Ac),NA,ID: KO003232; Isonicotinamide; Isonicotineamide,cpd:C08276,3-(Methylthio)propanoate;,121.032,121.032327,NA,121.032,121.0407362,121.0323257,1,1,NA,1,1,528.48,503.4,HILIC,HILIC,"52.04106, 7524; 55.24495, 6902; 55.95731, 8837; 61.01147, 1022082; 62.01929, 866750; 63.0271, 142144; 66.82648, 7521; 75.02706, 142313; 75.40501, 6491; 77.0426, 13525; 80.43726, 7107; 85.68374, 8108; 86.05569, 7155; 100.81241, 7555; 103.02174, 52501; 106.00883, 19826; 107.59077, 7704; 112.21698, 7212; 121.03214, 4503290","121.03212, 100; 61.01146, 21.2; 62.01928, 17.2; 63.02708, 3.2; 75.02751, 2.9; 103.02169, 1.2",NA,2.701757523,NA,2.69101662,0.999866348,NA,0.909007667,0.999867408,0.705077185,0.999969475,NA,90.16376691,3; 3.5,MassBank; KEGG,3,
95,MF_744_129.06604_10.112_HILICPos_Unknown,NA,NA,ID: CCMSLIB00000578063; PANTOLACTONE,cpd:C00906; cpd:C03800; cpd:C05715; cpd:C05717; cpd:C21028,"(R)-5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate; (R)-5,6-Dihydrothymine; gamma-Amino-gamma-cyanobutanoate;",129.06604,NA,NA,129.06604,129.0557176,129.0664025,1,NA,NA,1,1,606.72,NA,HILIC,NA,"52.92912, 6282; 59.06113, 15818; 66.25247, 6312; 83.06106, 395203; 87.05559, 8210; 88.03984, 36019; 97.40924, 6989; 100.03986, 76199; 101.07141, 47104; 104.0155, 7616; 107.29559, 7004; 109.81535, 7159; 110.12889, 6841; 110.71672, 6329; 112.09983, 55241; 112.10329, 5988; 112.48294, 6515; 113.92538, 7879; 124.0389, 8526; 129.0661, 461545; 129.10251, 106635",NA,NA,NA,NA,2.808631782,NA,NA,0.875298382,0.999835756,NA,NA,NA,NA,3.5,KEGG,3,
98,MF_79_76.07633_7.243_HILICPos_Trimethylamine N-oxide,Trimethylamine N-oxide,NA,NA,cpd:C01104; cpd:C03194; cpd:C05771,(R)-1-Aminopropan-2-ol; Trimethylamine N-oxide;,76.07633,76.076239,NA,NA,NA,76.07623895,1,1,NA,NA,1,434.58,395.4,HILIC,HILIC,"54.44534, 7554; 56.05027, 12907; 58.06592, 4935576; 59.07373, 4618940; 59.61512, 8431; 60.04519, 18884; 60.47087, 8513; 68.80257, 8843; 73.33831, 9224; 75.03009, 8794; 76.07639, 3166554","58.06591, 100; 59.07372, 92.9; 76.07637, 68.8",NA,1.196168491,NA,1.196825727,0.999989649,NA,NA,0.999989637,0.426212172,0.999832841,NA,80.86782207,3.5,KEGG,3,
99,MF_798_132.06573_10.904_HILICPos_trans Hydroxyl proline,trans Hydroxyl proline,NA,NA,cpd:C00430; cpd:C01015; cpd:C01073; cpd:C01110; cpd:C01157; cpd:C01165; cpd:C03341; cpd:C03440; cpd:C03651; cpd:C03741; cpd:C05147; cpd:C06809; cpd:C12876; cpd:C19706,5-Aminolevulinate; 5-Amino-2-oxopentanoic acid; Hydroxyproline; L-Glutamate 5-semialdehyde; cis-4-Hydroxy-D-proline trans-3-Hydroxy-L-proline; N-Acetyl-beta-alanine 2-Amino-4-oxopentanoic acid; (S)-4-Amino-5-oxopentanoate;,132.06573,132.066069,NA,NA,NA,132.0660682,1,1,NA,NA,1,654.24,604.2,HILIC,HILIC,NA,"86.06068, 100; 132.06573, 67; 68.05023, 23; 132.10212, 10.3; 114.05533, 3; 114.09175, 1.3; 86.09707, 1.3; 58.06598, 0.7",NA,2.566897028,NA,2.560839469,0.999856359,NA,NA,0.999857036,0.248798487,NA,NA,62.43274229,3.5,KEGG,3,
105,MF_833_134.08128_9.744_HILICPos_Unknown,NA,NA,ID: AU154001; Amphetamine; AMPHETAMINE; 1-phenylpropan-2-amine,cpd:C02989; cpd:C05708; cpd:C15998; cpd:C15999; cpd:C20313,N-Hydroxy-L-valine,134.08128,NA,NA,134.08128,134.0975228,134.0817182,1,NA,NA,1,1,584.64,NA,HILIC,NA,NA,NA,NA,NA,NA,3.26815621,NA,NA,0.719077355,0.999760005,NA,NA,NA,NA,3.5,KEGG,3,
106,MF_846_135.04724_9.992_HILICPos_DMSP,DMSP,NA,ID: EQ335701; N-Nitrosomethylaniline; N-methyl-N-phenylnitrous amide,cpd:C04022; cpd:C11196,"S,S-Dimethyl-beta-propiothetin;",135.04724,135.047977,NA,135.04724,135.0563863,135.0479758,1,1,NA,1,1,599.52,559.5,HILIC,HILIC,"50.7, 59426; 52.35806, 59134; 55.0187, 1258311; 57.54503, 67865; 61.01145, 480005; 62.01946, 69489; 63.0271, 30629592; 73.02915, 35928464; 80.49043, 74707; 91.03959, 391538; 114.55005, 61582; 118.44818, 70321; 127.66631, 67725; 127.70366, 70882; 134.64001, 68952","135.04763, 100; 73.02914, 79.1; 63.02709, 71.3; 55.01866, 2.4; 61.01146, 1.2; 91.03953, 0.8",NA,5.457319809,NA,5.448434126,0.999321269,NA,0.900713587,0.999323477,0.410746928,0.307258331,NA,57.24421762,3; 3.5,MassBank; KEGG,3,
107,MF_865_136.06171_5.118_HILICPos_Unknown,L-Homocysteine,NA,NA,cpd:C00147; cpd:C00242; cpd:C07648; cpd:C20155,Adenine; Adenine; Adenine; Adenine;,136.06171,136.043226,NA,NA,NA,136.0623202,1,1,NA,NA,1,307.08,522,HILIC,HILIC,NA,NA,NA,135.8685805,NA,4.484709647,0.652416042,NA,NA,0.999534678,7.17E-12,NA,NA,32.62080208,3.5,KEGG,3,
108,MF_868_136.06187_3.505_HILICPos_Unknown,L-Homocysteine,NA,NA,cpd:C00147; cpd:C00242; cpd:C07648; cpd:C20155,Adenine; Adenine; Adenine; Adenine;,136.06187,136.043226,NA,NA,NA,136.0623202,1,1,NA,NA,1,210.3,522,HILIC,HILIC,NA,NA,NA,137.0446773,NA,3.308777914,0.647589404,NA,NA,0.999746682,3.62E-24,NA,NA,32.37947018,3.5,KEGG,3,
113,MF_1027_165.0914_1.822_HILICNeg_Unknown,NA,NA,ID: BML01837; (S)-(-)-Perillic acid,cpd:C01297; cpd:C03037; cpd:C09777; cpd:C09791; cpd:C09792; cpd:C09841; cpd:C09887; cpd:C09896; cpd:C10960; cpd:C11924; cpd:C11940; cpd:C13708; cpd:C14351; cpd:C14515; cpd:C17622; cpd:C17690; cpd:C17824; cpd:C17964; cpd:C18343; cpd:C18352; cpd:C20320,(6E)-8-Oxogeranial; Perillic acid Myrtenic acid;,165.0914,NA,NA,165.0914,165.0921031,165.0915547,-1,NA,NA,-1,-1,109.32,NA,HILIC,NA,"56.82186, 6379; 57.47747, 6258; 59.01094, 17938; 59.01262, 356930; 61.92421, 6497; 62.34226, 6344; 64.65273, 7311; 67.05415, 23548; 70.05522, 6385; 72.39416, 6686; 76.84328, 6597; 80.475, 6355; 82.03988, 32232; 87.5367, 7160; 93.03351, 23073; 93.06979, 26473; 96.89718, 6789; 99.28259, 6492; 106.12486, 6428; 109.06495, 8547; 111.35007, 8347; 114.28592, 8887; 121.02847, 36051; 121.04782, 10269; 121.06474, 15444; 121.10107, 40629; 127.799, 6648; 136.05193, 12488; 149.00877, 13967; 165.01971, 6937",NA,NA,NA,NA,0.937055807,NA,NA,0.999382275,0.999970085,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
114,MF_1028_166.01723_4.819_HILICNeg_Unknown,N-acetyltaurine,NA,ID: FIO00679; Quinolinic acid,cpd:C07648,Thioguanine,166.01723,166.017406,NA,166.01723,166.014581,166.0187413,-1,-1,NA,-1,-1,289.14,224.4,HILIC,HILIC,NA,"166.01705, 100; 79.95612, 16.8; 166.05337, 11.6; 106.97964, 11.1; 124.00626, 4.6; 80.96394, 4.3; 102.05485, 3.8; 100.03864, 1.2",NA,1.060129803,NA,9.103189123,0.999961281,NA,0.991267119,0.997149037,0.097443554,NA,NA,54.87024175,3; 3.5,MassBank; KEGG,3,
115,MF_1040_167.01247_9.865_HILICNeg_Unknown,NA,NA,"ID: UA003905; 1,3-dinitrobenzene",cpd:C02527; cpd:C03754,Butanoylphosphate;,167.01247,NA,NA,167.01247,167.00983,167.0109354,-1,NA,NA,-1,-1,591.9,NA,HILIC,NA,"52.45437, 7893; 69.00828, 17696; 79.95623, 94129; 80.96404, 3173933; 81.00279, 9952; 84.05482, 8430; 85.03959, 16482; 86.0236, 50490; 87.05511, 7340; 96.01926, 28930; 118.74185, 8183; 121.99075, 32454; 124.01424, 183306; 139.98882, 7683; 149.98581, 25473; 167.01263, 1782461; 167.02039, 301301",NA,NA,NA,NA,9.188619873,NA,NA,0.991325892,0.997060582,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
116,MF_1042_167.02013_10.001_HILICNeg_Unknown,NA,NA,ID: CCMSLIB00000578100; URATE,cpd:C00366,Urate;,167.02013,NA,NA,167.02013,167.0210634,167.020515,-1,NA,NA,-1,-1,600.06,NA,HILIC,NA,NA,NA,NA,NA,NA,2.305106052,NA,NA,0.998911576,0.999814736,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
120,MF_1183_177.04005_8.571_HILICNeg_Unknown,NA,NA,"ID: PR100771; D(-)-Gulono-gamma-lactone; D(-)-Gulono-1,4-lactone; D-(-)-Gulonic Acid gamma-Lactone; gamma-Gulonolactone; D-(-)-Gulono-gamma-lactone",cpd:C00198; cpd:C00204; cpd:C00273; cpd:C00691; cpd:C01040; cpd:C01115; cpd:C01216; cpd:C02669; cpd:C02692; cpd:C02779; cpd:C03107; cpd:C03200; cpd:C03269; cpd:C03383; cpd:C03926; cpd:C05394; cpd:C05410; cpd:C06892; cpd:C07283; cpd:C16737; cpd:C16842; cpd:C17382; cpd:C17389; cpd:C17577; cpd:C19679; cpd:C20251; cpd:C20680; cpd:C20903,"D-Glucono-1,5-lactone; 2-Dehydro-3-deoxy-D-gluconate; 2-Dehydro-3-deoxy-L-galactonate; 2-Dehydro-3-deoxy-D-galactonate D-Galactono-1,5-lactone D-Galactono-1,4-lactone; L-Gulono-1,4-lactone; L-Galactono-1,4-lactone 2,4,6/3,5-Pentahydroxycyclohexanone; 2-Deoxy-5-keto-D-gluconic acid; 5-Deoxy-D-glucuronate; 1-Keto-D-chiro-inositol; myo-Inosose-5",177.04005,NA,NA,177.04005,177.0404614,177.039913,-1,NA,NA,-1,-1,514.26,NA,HILIC,NA,NA,NA,NA,NA,NA,0.773836801,NA,NA,0.999788419,0.999976539,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
121,MF_1197_178.07143_7.708_HILICNeg_Unknown,NA,NA,ID: EA281351; Cyclamate; Cyclohexylsulfamic acid; Cyclohexanesulfamic acid,cpd:C00329; cpd:C01214; cpd:C02262; cpd:C03570; cpd:C06763; cpd:C08349; cpd:C12212; cpd:C17578; cpd:C21035; cpd:C21038; cpd:C21048; cpd:C21051; cpd:C21060,D-Galactosamine; D-Glucosamine; 1-Amino-1-deoxy-scyllo-inositol; Kanosamine; Nojirimycin; neo-Inosamine-2;,178.07143,NA,NA,178.07143,178.0543377,178.0715475,-1,NA,NA,-1,-1,462.48,NA,HILIC,NA,"52.63032, 6608; 53.54694, 6771; 55.86771, 6737; 64.98334, 6971; 79.95621, 8956; 85.81026, 7428; 96.49185, 7386; 100.51608, 6934; 115.88342, 7475; 123.77097, 7394; 149.77109, 7202; 178.05298, 10122",NA,NA,NA,NA,0.659847133,NA,NA,0.694068636,0.999982742,NA,NA,NA,NA,3.5,KEGG,3,Possible EPS component
122,MF_1236_181.08646_1.93_HILICNeg_Unknown,NA,NA,ID: FIO00115; Harman,cpd:C02952; cpd:C06070; cpd:C07159; cpd:C07826; cpd:C10448; cpd:C15986; cpd:C17822; cpd:C17823; cpd:C17825; cpd:C19351; cpd:C20271; cpd:C20822,Iridotrial; Iridotrial;,181.08646,NA,NA,181.08646,181.0771217,181.0864693,-1,NA,NA,-1,-1,115.8,NA,HILIC,NA,"51.05629, 7151; 53.64307, 7133; 55.58605, 7240; 59.01267, 11533; 64.21642, 6533; 64.2916, 6894; 69.03336, 10668; 77.86402, 6452; 79.0542, 8393; 80.96391, 7992; 81.43941, 6842; 81.77162, 7570; 83.04913, 9944; 87.69281, 8323; 93.60329, 6755; 93.98161, 6950; 95.04905, 8247; 112.79809, 7398; 114.8828, 7622; 119.08559, 856080; 125.0591, 7080; 125.30717, 7217; 126.49667, 7139; 133.93887, 7304; 135.08037, 16127; 137.09621, 184390; 158.65057, 7641; 181.08644, 157483; 181.12027, 8559",NA,NA,NA,NA,0.051356681,NA,NA,0.896726524,0.999999892,NA,NA,NA,NA,3.5,KEGG,3,
123,MF_1254_183.10207_2.134_HILICNeg_Unknown,NA,NA,"ID: EA009352; Metribuzin-diketo; 4-amino-6-tert-butyl-2H-1,2,4-triazine-3,5-dione",cpd:C00120; cpd:C00884; cpd:C01262; cpd:C01843; cpd:C03843; cpd:C04138; cpd:C04718; cpd:C06066; cpd:C06605; cpd:C07827; cpd:C11405; cpd:C11419; cpd:C19079; cpd:C19084; cpd:C20324; cpd:C20818; cpd:C21012,"1,6,6-Trimethyl-2,7-dioxabicyclo[3.2.2]nonan-3-one 4,5-Dihydro-5,5-dimethyl-4-(3-oxobutyl)furan-2(3H)-one (3R)-3-Isopropenyl-6-oxoheptanoate; (3S)-3-Isopropenyl-6-oxoheptanoate; (4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone; (4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone;",183.10207,NA,NA,183.10207,183.088749,183.1021193,-1,NA,NA,-1,-1,128.04,NA,HILIC,NA,"50.04808, 6699; 57.03336, 30232; 58.23053, 8162; 58.98896, 8313; 59.0126, 1865980; 60.1324, 7288; 61.9811, 8789; 63.08234, 9452; 65.0385, 8581; 67.05408, 145018; 69.03334, 73527; 71.01262, 346260; 71.049, 69148; 71.99776, 6880; 77.50272, 7392; 81.03339, 9716; 81.06979, 22474; 83.04904, 65575; 85.06468, 21248; 89.05353, 7746; 91.05408, 13649; 93.03347, 9430; 93.06979, 408362; 95.20309, 8122; 97.06486, 12654; 105.83437, 8195; 106.16544, 8736; 107.08553, 44991; 109.06478, 176829; 109.10096, 9801; 111.0442, 19288; 111.08037, 92436; 119.08561, 53627; 121.06511, 11342; 121.10123, 646360; 123.08076, 16614; 127.07546, 576637; 135.0806, 38988; 137.09616, 63983; 139.07564, 48081; 139.11194, 260374; 147.08052, 79856; 153.09125, 462762; 155.10695, 227389; 155.11388, 16829; 156.09695, 10685; 163.07591, 12190; 165.09135, 465415; 183.06726, 12506; 183.10201, 901033",NA,NA,NA,NA,0.269248659,NA,NA,0.801067151,0.999996962,NA,NA,NA,NA,3.5,KEGG,3,
124,MF_1270_185.02144_8.012_HILICNeg_Unknown,NA,NA,"ID: SM834451; m-Xylene-4-sulfonic acid; 2,4-dimethylbenzenesulfonic acid",cpd:C09060; cpd:C09305,Angelicin; Psoralen;,185.02144,NA,NA,185.02144,185.0277886,185.023869,-1,NA,NA,-1,-1,480.72,NA,HILIC,NA,NA,NA,NA,NA,NA,13.12803593,NA,NA,0.95086747,0.992652078,NA,NA,NA,NA,3; 3.5,MassBank; KEGG,3,
126,MF_1334_191.0192_10.297_HILICNeg_Unknown,Citric Acid,NA,NA,cpd:C00158; cpd:C00311; cpd:C00451; cpd:C00679; cpd:C02579; cpd:C02780; cpd:C03600; cpd:C03921; cpd:C04575; cpd:C04617; cpd:C08161; cpd:C12649; cpd:C13494; cpd:C13660; cpd:C20889; cpd:C20890; cpd:C20896; cpd:C21091; cpd:C21095,"Citrate; Isocitrate; (4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate; 5-Dehydro-4-deoxy-D-glucarate; 2-Dehydro-3-deoxy-D-glucarate D-Galactaro-1,5-lactone D-Galactaro-1,4-lactone",191.0192,191.01918,NA,NA,NA,191.0191776,-1,-1,NA,NA,-1,617.82,939,HILIC,HILIC,NA,"111.00756, 100; 87.00753, 31.7; 85.02825, 18.1; 191.01913, 10.3; 129.0181, 5.6; 57.03331, 2.7; 173.00821, 1.7; 190.9742, 1.3; 108.05552, 1.3; 150.95832, 1.2; 122.03481, 0.7; 130.99789, 0.6",NA,0.104701528,NA,0.117265713,0.9999995,NA,NA,0.999999373,1.29E-25,NA,NA,49.999975,3.5,KEGG,3,
