MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Creatine,"Betaine, 13C5-15N",0.10394423,0.046735667,15448320,200821,Smp,Ev32Core_B,B,200821,16578438.4,200821_Smp_Ev32Core_B Creatine,HILICPos,15448320,Creatine_X_HILICPos,0.5,NA,33156876.8,NA,1072700876,45,0.357142857,1,400,1,1,Creatine,362418496,266815488,314616992,0.946209969,NA,0.044551662,NA,C4H9N3O2,4,3,0.178206649,0.133654987,1502.544407,362.7176819,1.19E-04,3.68E-04,NA,NA,NA,NA
Cys-Gly,Inj_vol,0.73093766,0.73093766,13675,200821,Smp,Ev32Core_B,B,200821,13675,200821_Smp_Ev32Core_B Cys-Gly,HILICPos,13675,Cys-Gly_X_HILICPos,0.5,NA,27350,NA,8057644,69,0.014285714,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462643,NA,0.350990142,NA,C5H10N2O3S,5,2,1.754950708,0.701980283,1502.544407,362.7176819,0.001167986,0.001935335,NA,NA,NA,NA
Cystathionine,"Sulfolactic Acid, 13C3",0.361689218,0.183851864,449668,200821,Smp,Ev32Core_B,B,200821,656687.1731,200821_Smp_Ev32Core_B Cystathionine,HILICPos,449668,Cystathionine_X_HILICPos,0.5,NA,1313374.346,NA,21191116.92,60,0.142857143,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.917180051,NA,0.067156024,NA,C7H14N2O4S,7,2,0.470092165,0.134312047,1502.544407,362.7176819,3.13E-04,3.70E-04,NA,NA,NA,NA
Cystine,Inj_vol,0.753788652,0.753788652,140245,200821,Smp,Ev32Core_B,B,200821,140245,200821_Smp_Ev32Core_B Cystine,HILICPos,140245,Cystine_X_HILICPos,0.5,NA,280490,NA,2726567,67,0.042857143,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.739531833,NA,0.036167588,NA,C6H12N2O4S2,6,2,0.217005526,0.072335175,1502.544407,362.7176819,1.44E-04,1.99E-04,NA,NA,NA,NA
Cytidine,"Taurine, D4",0.249022756,0.105864532,29172944,200821,Smp,Ev32Core_B,B,200821,27356386.39,200821_Smp_Ev32Core_B Cytidine,HILICPos,29172944,Cytidine_X_HILICPos,0.5,NA,54712772.77,NA,623803887.6,38,0.457142857,1,400,1,1,Cytidine,53606032,43718396,48662214,0.848607395,NA,0.529968479,NA,C9H13N3O5,9,3,4.769716314,1.589905438,1502.544407,362.7176819,0.003174426,0.004383314,NA,NA,NA,NA
Deoxyadenosine,Inj_vol,0.094960264,0.094960264,95155896,200821,Smp,Ev32Core_B,B,200821,95155896,200821_Smp_Ev32Core_B Deoxyadenosine,HILICPos,95155896,Deoxyadenosine_X_HILICPos,0.5,NA,190311792,NA,2026855420,24,0.657142857,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.981395576,NA,0.208103532,NA,C10H13N5O3,10,5,2.081035325,1.040517662,1502.544407,362.7176819,0.001385008,0.002868671,NA,NA,NA,NA
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422,0.06074422,907239168,200821,Smp,Ev32Core_B,B,200821,907239168,200821_Smp_Ev32Core_B Dimethylsulfonioacetate (DMS-Ac),HILICPos,907239168,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,0.5,NA,1814478336,NA,8779363844,7,0.9,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.936440531,NA,3.073968049,NA,C4H9O2S,4,NA,12.2958722,NA,1502.544407,362.7176819,0.008183367,NA,NA,NA,NA,NA
DMSP,"Sucrose, 13C",0.147903358,0.07493426,1403866880,200821,Smp,Ev32Core_B,B,200821,1455423556,200821_Smp_Ev32Core_B DMSP,HILICPos,1403866880,DMSP_X_HILICPos,0.5,NA,2910847112,NA,82766038897,4,0.942857143,1,400,1,1,DMSP,379205792,253701088,316453440,0.868939021,NA,4.234286748,NA,C5H10O2S,5,NA,21.17143374,NA,1502.544407,362.7176819,0.014090388,NA,NA,NA,NA,NA
Ectoine,Inj_vol,0.071071796,0.071071796,83967144,200821,Smp,Ev32Core_B,B,200821,83967144,200821_Smp_Ev32Core_B Ectoine,HILICPos,83967144,Ectoine_X_HILICPos,0.5,NA,167934288,NA,1559352738,28,0.6,1,400,1,1,Ectoine,797561472,650853440,724207456,0.815317404,NA,0.11376526,NA,C6H10N2O2,6,2,0.68259156,0.22753052,1502.544407,362.7176819,4.54E-04,6.27E-04,NA,NA,NA,NA
Glucosylglycerol,Inj_vol,0.098100915,0.098100915,43547076,200821,Smp,Ev32Core_B,B,200821,43547076,200821_Smp_Ev32Core_B Glucosylglycerol,HILICPos,43547076,Glucosylglycerol_X_HILICPos,0.5,NA,87094152,NA,3924935237,34,0.514285714,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.572894922,NA,12.22957434,NA,C9H18O8,9,NA,110.0661691,NA,1502.544407,362.7176819,0.073253189,NA,NA,NA,NA,NA
Glutamic acid,"DL-Proline, D7",0.137513201,0.054773304,596020608,200821,Smp,Ev32Core_B,B,200821,473221230.7,200821_Smp_Ev32Core_B Glutamic acid,HILICPos,596020608,Glutamic acid_X_HILICPos,0.5,NA,946442461.4,NA,40607384621,12,0.828571429,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480605,NA,15.44448979,NA,C5H9NO4,5,1,77.22244893,15.44448979,1502.544407,362.7176819,0.051394454,0.04257992,NA,NA,NA,NA
Glutamine,"DL-Proline, D7",0.166642965,0.069362787,567111552,200821,Smp,Ev32Core_B,B,200821,450268368.2,200821_Smp_Ev32Core_B Glutamine,HILICPos,567111552,Glutamine_X_HILICPos,0.5,NA,900536736.4,NA,78115320898,13,0.814285714,1,400,1,1,Glutamine,53671912,41966268,47819090,0.903562059,NA,8.336852769,NA,C5H10N2O3,5,2,41.68426384,16.67370554,1502.544407,362.7176819,0.027742451,0.045968825,NA,NA,NA,NA
Glutathione Disulfide,"DL-Proline, D7",0.12029611,0.048203098,946080,200821,Smp,Ev32Core_B,B,200821,751157.1512,200821_Smp_Ev32Core_B Glutathione Disulfide,HILICPos,946080,Glutathione Disulfide_X_HILICPos,0.5,NA,1502314.302,NA,75703716.54,56,0.2,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.764567938,NA,0.310274938,NA,C20H32N6O12S2,20,6,6.205498755,1.861649626,1502.544407,362.7176819,0.004129994,0.005132503,NA,NA,NA,NA
Glycerophosphocholine,Inj_vol,0.119680279,0.119680279,497133760,200821,Smp,Ev32Core_B,B,200821,497133760,200821_Smp_Ev32Core_B Glycerophosphocholine,HILICPos,497133760,Glycerophosphocholine_X_HILICPos,0.5,NA,994267520,NA,1.05399E+11,14,0.8,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.145516734,NA,2.013202404,NA,C8H21NO6P,8,1,16.10561923,2.013202404,1502.544407,362.7176819,0.010718897,0.005550329,NA,NA,NA,NA
Glycine,"DL-Proline, D7",0.157951808,0.073550553,5696995,200821,Smp,Ev32Core_B,B,200821,4523231.159,200821_Smp_Ev32Core_B Glycine,HILICPos,5696995,Glycine_X_HILICPos,0.5,NA,9046462.317,NA,217991968.2,52,0.257142857,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.850992043,NA,1.745238508,NA,C2H5NO2,2,1,3.490477016,1.745238508,1502.544407,362.7176819,0.002323044,0.004811562,NA,NA,NA,NA
Gonyol,Inj_vol,0.102277965,0.102277965,845981824,200821,Smp,Ev32Core_B,B,200821,845981824,200821_Smp_Ev32Core_B Gonyol,HILICPos,845981824,Gonyol_X_HILICPos,0.5,NA,1691963648,NA,4969360148,8,0.885714286,1,400,1,1,Gonyol,30501442,22364482,26432962,1.129702181,NA,22.66424313,NA,C7H14O3S,7,NA,158.6497019,NA,1502.544407,362.7176819,0.105587363,NA,NA,NA,NA,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659,0.060720339,69166512,200821,Smp,Ev32Core_B,B,200821,76163302.99,200821_Smp_Ev32Core_B Guanosine,HILICPos,69166512,Guanosine_X_HILICPos,0.5,NA,152326606,NA,1338721331,30,0.571428571,1,400,1,1,Guanosine,37312308,36150508,36731408,0.969659021,NA,1.71072081,NA,C10H13N5O5,10,5,17.1072081,8.553604052,1502.544407,362.7176819,0.011385493,0.023581988,NA,NA,NA,NA
Homoserine,"Sulfoacetic Acid, 13C2",0.162243662,0.071523348,9965719,200821,Smp,Ev32Core_B,B,200821,10982372.84,200821_Smp_Ev32Core_B Homoserine,HILICPos,9965719,Homoserine_X_HILICPos,0.5,NA,21964745.69,NA,6900504922,48,0.314285714,1,400,1,1,Homoserine,30598664,28007894,29303279,0.725865244,NA,0.413060768,NA,C4H9NO3,4,1,1.652243073,0.413060768,1502.544407,362.7176819,0.00109963,0.001138794,NA,NA,NA,NA
Hypotaurine,"Sulfoacetic Acid, 13C2",0.143220448,0.059651409,5510343,200821,Smp,Ev32Core_B,B,200821,6072481.205,200821_Smp_Ev32Core_B Hypotaurine,HILICPos,5510343,Hypotaurine_X_HILICPos,0.5,NA,12144962.41,NA,153675633.5,53,0.242857143,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.905065919,NA,36.08063701,NA,C2H7NO2S,2,1,72.16127403,36.08063701,1502.544407,362.7176819,0.048026051,0.099473058,NA,NA,NA,NA
Hypoxanthine,Inj_vol,0.089443941,0.089443941,482918912,200821,Smp,Ev32Core_B,B,200821,482918912,200821_Smp_Ev32Core_B Hypoxanthine,HILICPos,482918912,Hypoxanthine_X_HILICPos,0.5,NA,965837824,NA,9259994652,16,0.771428571,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.871102145,NA,1.636106992,NA,C5H4N4O,5,4,8.180534959,6.544427967,1502.544407,362.7176819,0.005444455,0.01804276,NA,NA,NA,NA
Leucine,"L-Isoleucine, 15N",0.138679999,0.05817965,108050620,200821,Smp,Ev32Core_B,B,200821,110637191.1,200821_Smp_Ev32Core_B Leucine,HILICPos,108050620,Leucine_X_HILICPos,0.5,NA,221274382.3,NA,8281210606,23,0.671428571,1,400,1,1,Leucine,110801176,56887152,83844164,0.94145485,NA,1.121292178,NA,C6H13NO2,6,1,6.727753069,1.121292178,1502.544407,362.7176819,0.004477574,0.003091363,NA,NA,NA,NA
Lysine,"Sulfolactic Acid, 13C3",0.454626638,0.282887963,20006532,200821,Smp,Ev32Core_B,B,200821,29217184.55,200821_Smp_Ev32Core_B Lysine,HILICPos,20006532,Lysine_X_HILICPos,0.5,NA,58434369.1,NA,2467726019,41,0.414285714,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.404329195,NA,3.686684323,NA,C6H14N2O2,6,2,22.12010594,7.373368647,1502.544407,362.7176819,0.014721765,0.02032812,NA,NA,NA,NA
Methionine Sulfoxide,"DL-Alanine, D3",0.261369504,0.134063918,21012494,200821,Smp,Ev32Core_B,B,200821,17769154.74,200821_Smp_Ev32Core_B Methionine Sulfoxide,HILICPos,21012494,Methionine Sulfoxide_X_HILICPos,0.5,NA,35538309.47,NA,1707236340,40,0.428571429,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.750392365,NA,0.425021257,NA,C5H11NO3S,5,1,2.125106286,0.425021257,1502.544407,362.7176819,0.001414338,0.001171769,NA,NA,NA,NA
Methylmalonyl carnitine,Inj_vol,0.232861925,0.232861925,204650,200821,Smp,Ev32Core_B,B,200821,204650,200821_Smp_Ev32Core_B Methylmalonyl carnitine,HILICPos,204650,Methylmalonyl carnitine_X_HILICPos,0.5,NA,409300,NA,29187463,64,0.085714286,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.737642036,NA,4.41E-04,NA,C11H19NO6,11,1,0.004850127,4.41E-04,1502.544407,362.7176819,3.23E-06,1.22E-06,NA,NA,NA,NA
Muramic Acid,"Sulfolactic Acid, 13C3",1.339577729,1.050478171,54805,200821,Smp,Ev32Core_B,B,200821,80036.25012,200821_Smp_Ev32Core_B Muramic Acid,HILICPos,54805,Muramic Acid_X_HILICPos,0.5,NA,160072.5002,NA,10870356.66,68,0.028571429,1,400,1,1,Muramic Acid,37496880,21520064,29508472,0.849185994,NA,0.002555213,NA,C9H17NO7,9,1,0.022996921,0.002555213,1502.544407,362.7176819,1.53E-05,7.04E-06,NA,NA,NA,NA
N-Acetyl-Serine,Inj_vol,0.734762663,0.734762663,145260,200821,Smp,Ev32Core_B,B,200821,145260,200821_Smp_Ev32Core_B N-Acetyl-Serine,HILICPos,145260,N-Acetyl-Serine_X_HILICPos,0.5,NA,290520,NA,6679810,66,0.057142857,1,400,1,1,N-Acetyl-Serine,12147998,5002064,8575031,9.19E-04,NA,14.74172775,NA,C5H9NO4,5,1,73.70863874,14.74172775,1502.544407,362.7176819,0.04905588,0.040642429,NA,NA,NA,NA
N-Acetylglucosamine,"Sucrose, 13C",0.194887381,0.104824786,889212,200821,Smp,Ev32Core_B,B,200821,921868.0983,200821_Smp_Ev32Core_B N-Acetylglucosamine,HILICPos,889212,N-Acetylglucosamine_X_HILICPos,0.5,NA,1843736.197,NA,99846978.02,57,0.185714286,1,400,1,1,N-Acetylglucosamine,10009602.67,7299239.333,8654421,1.27448859,NA,0.066862838,NA,C8H15NO6,8,1,0.534902701,0.066862838,1502.544407,362.7176819,3.56E-04,1.84E-04,NA,NA,NA,NA
N(e)-Acetyl-Lysine,"DL-Alanine, D3",0.183337492,0.138936791,1247395,200821,Smp,Ev32Core_B,B,200821,1054855.972,200821_Smp_Ev32Core_B N(e)-Acetyl-Lysine,HILICPos,1247395,N(e)-Acetyl-Lysine_X_HILICPos,0.5,NA,2109711.943,NA,93469806.69,54,0.228571429,1,400,1,1,N(e)-Acetyl-Lysine,170158368,126873552,148515960,0.508140224,NA,0.011182179,NA,C8H16N2O3,8,2,0.089457434,0.022364359,1502.544407,362.7176819,5.95E-05,6.17E-05,NA,NA,NA,NA
Ophthalmic Acid,"L-Cysteic Acid, D3",0.234771824,0.148181858,252848,200821,Smp,Ev32Core_B,B,200821,344290.8808,200821_Smp_Ev32Core_B Ophthalmic Acid,HILICPos,252848,Ophthalmic Acid_X_HILICPos,0.5,NA,688581.7617,NA,25211563.92,63,0.1,1,400,1,1,Ophthalmic Acid,33304688,28610867.2,30957777.6,0.71734157,NA,0.0124028,NA,C11H19N3O6,11,3,0.136430797,0.037208399,1502.544407,362.7176819,9.08E-05,1.03E-04,NA,NA,NA,NA
Ornithine,"Sulfolactic Acid, 13C3",0.531854371,0.29816153,17716276,200821,Smp,Ev32Core_B,B,200821,25872535.3,200821_Smp_Ev32Core_B Ornithine,HILICPos,17716276,Ornithine_X_HILICPos,0.5,NA,51745070.6,NA,3211961641,43,0.385714286,1,400,1,1,Ornithine,17429736,5405138.8,11417437.4,1.102860976,NA,1.643764385,NA,C5H12N2O2,5,2,8.218821925,3.28752877,1502.544407,362.7176819,0.005469936,0.009063602,NA,NA,NA,NA
Propionyl-L-carnitine,"Homarine, D3",0.119713032,0.086366489,9468203,200821,Smp,Ev32Core_B,B,200821,9553471.607,200821_Smp_Ev32Core_B Propionyl-L-carnitine,HILICPos,9468203,Propionyl-L-carnitine_X_HILICPos,0.5,NA,19106943.21,NA,226168033.2,49,0.3,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.888465005,NA,0.020590215,NA,C10H19NO4,10,1,0.205902153,0.020590215,1502.544407,362.7176819,1.37E-04,5.68E-05,NA,NA,NA,NA
Serine,"Sulfoacetic Acid, 13C2",0.1211513,0.06019055,19695204,200821,Smp,Ev32Core_B,B,200821,21704412.25,200821_Smp_Ev32Core_B Serine,HILICPos,19695204,Serine_X_HILICPos,0.5,NA,43408824.5,NA,1283663778,42,0.4,1,400,1,1,Serine,7793698,6266045,7029871.5,0.702759478,NA,3.514664854,NA,C3H7NO3,3,1,10.54399456,3.514664854,1502.544407,362.7176819,0.007017426,0.009689808,NA,NA,NA,NA
Stachydrine hydrochloride,Inj_vol,0.040039671,0.040039671,88586960,200821,Smp,Ev32Core_B,B,200821,88586960,200821_Smp_Ev32Core_B Stachydrine hydrochloride,HILICPos,88586960,Stachydrine hydrochloride_X_HILICPos,0.5,NA,177173920,NA,1779340244,27,0.614285714,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938679,NA,0.107476515,NA,C7H13NO2,7,1,0.752335603,0.107476515,1502.544407,362.7176819,5.01E-04,2.96E-04,NA,NA,NA,NA
Thiamine monophosphate,Inj_vol,1.532935831,1.532935831,100,200821,Smp,Ev32Core_B,B,200821,100,200821_Smp_Ev32Core_B Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,0.5,NA,200,NA,559483,70,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.927676525,NA,4.93E-06,NA,C12H18N4O4PS,12,4,5.92E-05,1.97E-05,1502.544407,362.7176819,3.94E-08,5.44E-08,NA,NA,NA,NA
Threonine,"DL-Proline, D7",0.108708238,0.04379656,43223976,200821,Smp,Ev32Core_B,B,200821,34318449.47,200821_Smp_Ev32Core_B Threonine,HILICPos,43223976,Threonine_X_HILICPos,0.5,NA,68636898.94,NA,4288519892,36,0.485714286,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.879444515,NA,2.348475048,NA,C4H9NO3,4,1,9.393900193,2.348475048,1502.544407,362.7176819,0.006251995,0.006474664,NA,NA,NA,NA
trans Hydroxyl proline,"DL-Alanine, D3",0.150082953,0.087903243,8510484,200821,Smp,Ev32Core_B,B,200821,7196866.163,200821_Smp_Ev32Core_B trans Hydroxyl proline,HILICPos,8510484,trans Hydroxyl proline_X_HILICPos,0.5,NA,14393732.33,NA,394778801.8,51,0.271428571,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027,NA,0.123390882,NA,C5H9NO3,5,1,0.616954412,0.123390882,1502.544407,362.7176819,4.11E-04,3.40E-04,NA,NA,NA,NA
Trigonelline,Inj_vol,0.055542244,0.055542244,365726208,200821,Smp,Ev32Core_B,B,200821,365726208,200821_Smp_Ev32Core_B Trigonelline,HILICPos,365726208,Trigonelline_X_HILICPos,0.5,NA,731452416,NA,10166511095,17,0.757142857,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.917073099,NA,0.553545052,NA,C7H7NO2,7,1,3.874815363,0.553545052,1502.544407,362.7176819,0.002578836,0.001526104,NA,NA,NA,NA
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.287437476,0.203182698,9093095,200821,Smp,Ev32Core_B,B,200821,12381627.25,200821_Smp_Ev32Core_B Trimethyl-L-lysine,HILICPos,9093095,Trimethyl-L-lysine_X_HILICPos,0.5,NA,24763254.5,NA,222936070.3,50,0.285714286,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.027508283,NA,0.05635482,NA,C9H20N2O2,9,2,0.507193383,0.112709641,1502.544407,362.7176819,3.38E-04,3.11E-04,NA,NA,NA,NA
Trimethylamine N-oxide,Inj_vol,0.080788582,0.080788582,149639904,200821,Smp,Ev32Core_B,B,200821,149639904,200821_Smp_Ev32Core_B Trimethylamine N-oxide,HILICPos,149639904,Trimethylamine N-oxide_X_HILICPos,0.5,NA,299279808,NA,4848234064,20,0.714285714,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.928565415,NA,0.937387619,NA,C3H9NO,3,1,2.812162856,0.937387619,1502.544407,362.7176819,0.0018716,0.002584345,NA,NA,NA,NA
Trimethylammonium Propionate (TMAP),Inj_vol,0.065021437,0.065021437,1192665856,200821,Smp,Ev32Core_B,B,200821,1192665856,200821_Smp_Ev32Core_B Trimethylammonium Propionate (TMAP),HILICPos,1192665856,Trimethylammonium Propionate (TMAP)_X_HILICPos,0.5,NA,2385331712,NA,22995885082,5,0.928571429,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484,NA,3.0290891,NA,C6H13NO2,6,1,18.1745346,3.0290891,1502.544407,362.7176819,0.012095839,0.008351093,NA,NA,NA,NA
Turicine,"DL-Valine, D8",0.148007189,0.112377231,973297,200821,Smp,Ev32Core_B,B,200821,968236.8232,200821_Smp_Ev32Core_B Turicine,HILICPos,973297,Turicine_X_HILICPos,0.5,NA,1936473.646,NA,237174390.1,55,0.214285714,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454541,NA,0.001418885,NA,C7H13NO3,7,1,0.009932195,0.001418885,1502.544407,362.7176819,6.61E-06,3.91E-06,NA,NA,NA,NA
Tyrosine,"Betaine, 13C5-15N",0.117738878,0.049413418,37364660,200821,Smp,Ev32Core_B,B,200821,40098063.36,200821_Smp_Ev32Core_B Tyrosine,HILICPos,37364660,Tyrosine_X_HILICPos,0.5,NA,80196126.71,NA,2166303638,37,0.471428571,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.826983235,NA,1.493448438,NA,C9H11NO3,9,1,13.44103594,1.493448438,1502.544407,362.7176819,0.008945517,0.004117385,NA,NA,NA,NA
Vitamin B3,"Adenine, 15N2",0.134043494,0.03383839,254911424,200821,Smp,Ev32Core_B,B,200821,272127832.2,200821_Smp_Ev32Core_B Vitamin B3,HILICPos,254911424,Vitamin B3_X_HILICPos,0.5,NA,544255664.3,NA,10570597057,19,0.728571429,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.894863963,NA,0.977872643,NA,C6H5NO2,6,1,5.86723586,0.977872643,1502.544407,362.7176819,0.003904867,0.002695961,NA,NA,NA,NA
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.125154568,0.063397448,42811872,200821,Smp,Ev32Core_C,C,200821,41756609.04,200821_Smp_Ev32Core_C (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,42811872,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,0.5,NA,83513218.08,NA,1460714971,31,0.557142857,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.943576957,NA,0.112679906,NA,C7H16NO2,7,1,0.788759343,0.112679906,904.0754427,225.4891001,8.72E-04,5.00E-04,NA,NA,NA,NA
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.120312559,0.077906363,11265460,200821,Smp,Ev32Core_C,C,200821,10987779.49,200821_Smp_Ev32Core_C 4-Hydroxyisoleucine,HILICPos,11265460,4-Hydroxyisoleucine_X_HILICPos,0.5,NA,21975558.97,NA,586500918.3,45,0.357142857,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.761748408,NA,0.405544306,NA,C6H13NO3,6,1,2.433265839,0.405544306,904.0754427,225.4891001,0.002691441,0.00179851,NA,NA,NA,NA
6-Methyladenine,"Sucrose, 13C",0.221140311,0.169180539,2203582,200821,Smp,Ev32Core_C,C,200821,2181467.619,200821_Smp_Ev32Core_C 6-Methyladenine,HILICPos,2203582,6-Methyladenine_X_HILICPos,0.5,NA,4362935.239,NA,45733865.99,54,0.228571429,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307543,NA,0.002124879,NA,C6H7N5,6,5,0.012749274,0.010624395,904.0754427,225.4891001,1.41E-05,4.71E-05,NA,NA,NA,NA
Acetyl-L-carnitine,Inj_vol,0.062970625,0.062970625,80018440,200821,Smp,Ev32Core_C,C,200821,80018440,200821_Smp_Ev32Core_C Acetyl-L-carnitine,HILICPos,80018440,Acetyl-L-carnitine_X_HILICPos,0.5,NA,160036880,NA,3061975041,22,0.685714286,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.865616498,NA,0.131603223,NA,C9H17NO4,9,1,1.184429003,0.131603223,904.0754427,225.4891001,0.0013101,5.84E-04,NA,NA,NA,NA
Adenosine,Inj_vol,0.095079222,0.095079222,399980000,200821,Smp,Ev32Core_C,C,200821,399980000,200821_Smp_Ev32Core_C Adenosine,HILICPos,399980000,Adenosine_X_HILICPos,0.5,NA,799960000,NA,11888569832,11,0.842857143,1,400,1,1,Adenosine,348355424,314987424,331671424,0.898145384,NA,1.074171351,NA,C10H13N5O4,10,5,10.74171351,5.370856757,904.0754427,225.4891001,0.011881435,0.023818698,NA,NA,NA,NA
Adenosyl Homocysteine,"Taurine, D4",0.409372287,0.251760172,100,200821,Smp,Ev32Core_C,C,200821,83.8789914,200821_Smp_Ev32Core_C Adenosyl Homocysteine,HILICPos,100,Adenosyl Homocysteine_X_HILICPos,0.5,NA,167.7579828,NA,51704515.46,70,0,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.555448992,NA,1.59E-06,NA,C14H20N6O5S,14,6,2.22E-05,9.52E-06,904.0754427,225.4891001,2.46E-08,4.22E-08,NA,NA,NA,NA
Anserine,Inj_vol,0.430387384,0.430387384,174478,200821,Smp,Ev32Core_C,C,200821,174478,200821_Smp_Ev32Core_C Anserine,HILICPos,174478,Anserine_X_HILICPos,0.5,NA,348956,NA,9931709,66,0.057142857,1,400,1,1,Anserine,79084688,78474240,78779464,0.701940533,NA,0.002524163,NA,C10H16N4O3,10,4,0.025241625,0.01009665,904.0754427,225.4891001,2.79E-05,4.48E-05,NA,NA,NA,NA
Arginine,"Sulfolactic Acid, 13C3",0.554745159,0.390299148,1107356416,200821,Smp,Ev32Core_C,C,200821,652340093.5,200821_Smp_Ev32Core_C Arginine,HILICPos,1107356416,Arginine_X_HILICPos,0.5,NA,1304680187,NA,33158963222,4,0.942857143,1,400,1,1,Arginine,78218904,20165398,49192151,1.136911341,NA,9.331289136,NA,C6H14N4O2,6,4,55.98773482,37.32515654,904.0754427,225.4891001,0.061928167,0.16552976,NA,NA,NA,NA
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.647148205,0.386207285,884807,200821,Smp,Ev32Core_C,C,200821,521236.9503,200821_Smp_Ev32Core_C Argininosuccinic Acid,HILICPos,884807,Argininosuccinic Acid_X_HILICPos,0.5,NA,1042473.901,NA,38728478.54,58,0.171428571,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.413479284,NA,0.030105756,NA,C10H18N4O6,10,4,0.301057565,0.120423026,904.0754427,225.4891001,3.33E-04,5.34E-04,NA,NA,NA,NA
Asparagine,"DL-Proline, D7",0.140879644,0.058314861,18503060,200821,Smp,Ev32Core_C,C,200821,13177055.34,200821_Smp_Ev32Core_C Asparagine,HILICPos,18503060,Asparagine_X_HILICPos,0.5,NA,26354110.68,NA,3348668588,39,0.442857143,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.692149325,NA,1.468582008,NA,C4H8N2O3,4,2,5.874328033,2.937164016,904.0754427,225.4891001,0.006497608,0.013025747,NA,NA,NA,NA
Aspartic acid,"L-Cysteic Acid, D3",0.16638057,0.071332946,50272508,200821,Smp,Ev32Core_C,C,200821,42039039.37,200821_Smp_Ev32Core_C Aspartic acid,HILICPos,50272508,Aspartic acid_X_HILICPos,0.5,NA,84078078.75,NA,4362532352,27,0.614285714,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.246994418,NA,6.158611542,NA,C4H7NO4,4,1,24.63444617,6.158611542,904.0754427,225.4891001,0.02724822,0.027312236,NA,NA,NA,NA
