MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Propionyl-L-carnitine,"Homarine, D3",0.119713032006298,0.08636648912946966,6639447,200821,Smp,Ev15SW_A,A,200821,7093250.743452476,200821_Smp_Ev15SW_A Propionyl-L-carnitine,HILICPos,6639447,Propionyl-L-carnitine_X_HILICPos,3.6,NA,1970347.428736799,NA,226168033.177111,49,0.3098591549295775,1,400,1,1,Propionyl-L-carnitine,453988128,381576384,417782256,0.8884650051119307,NA,NA,NA,C10H19NO4,10,1,NA,NA,0,0,NA,NA,NA,NA,NA
Serine,"Sulfoacetic Acid, 13C2",0.1211512996063867,0.06019054967582088,13784718,200821,Smp,Ev15SW_A,A,200821,15798619.171327932,200821_Smp_Ev15SW_A Serine,HILICPos,13784718,Serine_X_HILICPos,3.6,NA,4388505.32536887,NA,1283663778.215333,44,0.3802816901408451,1,400,1,1,Serine,7793698,6266045,7029871.5,0.7027594781473061,NA,NA,NA,C3H7NO3,3,1,NA,NA,0,0,NA,NA,NA,NA,NA
Stachydrine hydrochloride,Inj_vol,0.04003967055306961,0.04003967055306961,55396276,200821,Smp,Ev15SW_A,A,200821,55396276,200821_Smp_Ev15SW_A Stachydrine hydrochloride,HILICPos,55396276,Stachydrine hydrochloride_X_HILICPos,3.6,NA,15387854.444444444,NA,1779340244,30,0.5774647887323944,1,400,1,1,Stachydrine hydrochloride,804937152,670439360,737688256,0.8938678995460438,NA,NA,NA,C7H13NO2,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
Thiamine monophosphate,Inj_vol,1.5329358311792465,1.5329358311792465,100,200821,Smp,Ev15SW_A,A,200821,100,200821_Smp_Ev15SW_A Thiamine monophosphate,HILICPos,100,Thiamine monophosphate_X_HILICPos,3.6,NA,27.77777777777778,NA,559483,71,0,1,400,1,1,Thiamine monophosphate,19985204,14985934,17485569,0.9276765252883281,NA,NA,NA,C12H18N4O4PS,12,4,NA,NA,0,0,NA,NA,NA,NA,NA
Threonine,"DL-Proline, D7",0.10870823754455275,0.04379655977018261,49002504,200821,Smp,Ev15SW_A,A,200821,48395336.77966501,200821_Smp_Ev15SW_A Threonine,HILICPos,49002504,Threonine_X_HILICPos,3.6,NA,13443149.105462503,NA,4288519892.429687,31,0.5633802816901409,1,400,1,1,Threonine,16596933,9989082,13293007.5,0.8794445154520507,NA,NA,NA,C4H9NO3,4,1,NA,NA,0,0,NA,NA,NA,NA,NA
trans Hydroxyl proline,"DL-Alanine, D3",0.15008295258785379,0.08790324345636982,6092446,200821,Smp,Ev15SW_A,A,200821,5234394.737630899,200821_Smp_Ev15SW_A trans Hydroxyl proline,HILICPos,6092446,trans Hydroxyl proline_X_HILICPos,3.6,NA,1453998.5382308052,NA,394778801.8028969,52,0.2676056338028169,1,400,1,1,trans Hydroxyl proline,68604832,60491384,64548108,0.722881027481688,NA,NA,NA,C5H9NO3,5,1,NA,NA,0,0,NA,NA,NA,NA,NA
Trigonelline,Inj_vol,0.055542243824601475,0.055542243824601475,31943833,200821,Smp,Ev15SW_A,A,200821,31943833,200821_Smp_Ev15SW_A Trigonelline,HILICPos,31943833,Trigonelline_X_HILICPos,3.6,NA,8873286.944444444,NA,10166511095,36,0.49295774647887325,1,400,1,1,Trigonelline,627330944,525376608,576353776,0.9170730992141947,NA,NA,NA,C7H7NO2,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
Trimethyl-L-lysine,"L-Cysteic Acid, D3",0.2874374762099918,0.20318269812340867,8022766,200821,Smp,Ev15SW_A,A,200821,6580162.884599136,200821_Smp_Ev15SW_A Trimethyl-L-lysine,HILICPos,8022766,Trimethyl-L-lysine_X_HILICPos,3.6,NA,1827823.02349976,NA,222936070.2655013,48,0.323943661971831,1,400,1,1,Trimethyl-L-lysine,209783008,132339232,171061120,1.0275082829953681,NA,NA,NA,C9H20N2O2,9,2,NA,NA,0,0,NA,NA,NA,NA,NA
Trimethylamine N-oxide,Inj_vol,0.08078858232860306,0.08078858232860306,474053600,200821,Smp,Ev15SW_A,A,200821,474053600,200821_Smp_Ev15SW_A Trimethylamine N-oxide,HILICPos,474053600,Trimethylamine N-oxide_X_HILICPos,3.6,NA,131681555.55555555,NA,4848234064,9,0.8732394366197183,1,400,1,1,Trimethylamine N-oxide,154863168,120202056,137532612,0.9285654146866996,NA,NA,NA,C3H9NO,3,1,NA,NA,0,0,NA,NA,NA,NA,NA
Trimethylammonium Propionate (TMAP),Inj_vol,0.06502143695638248,0.06502143695638248,1046933184,200821,Smp,Ev15SW_A,A,200821,1046933184,200821_Smp_Ev15SW_A Trimethylammonium Propionate (TMAP),HILICPos,1046933184,Trimethylammonium Propionate (TMAP)_X_HILICPos,3.6,NA,290814773.3333333,NA,22995885082,6,0.9154929577464789,1,400,1,1,Trimethylammonium Propionate (TMAP),358355648,346885920,352620784,0.893282484411756,NA,NA,NA,C6H13NO2,6,1,NA,NA,0,0,NA,NA,NA,NA,NA
Turicine,"DL-Valine, D8",0.14800718947373764,0.11237723054237386,13396127,200821,Smp,Ev15SW_A,A,200821,13205973.647644771,200821_Smp_Ev15SW_A Turicine,HILICPos,13396127,Turicine_X_HILICPos,3.6,NA,3668326.0132346586,NA,237174390.06798851,45,0.3661971830985915,1,400,1,1,Turicine,676012480,521884256,598948368,0.911454540684036,NA,NA,NA,C7H13NO3,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
Tyrosine,"Betaine, 13C5-15N",0.11773887842780088,0.049413417653183515,37939964,200821,Smp,Ev15SW_A,A,200821,41315803.55411906,200821_Smp_Ev15SW_A Tyrosine,HILICPos,37939964,Tyrosine_X_HILICPos,3.6,NA,11476612.098366404,NA,2166303637.528583,32,0.5492957746478873,1,400,1,1,Tyrosine,32699752,19246766,25973259,0.8269832350230804,NA,NA,NA,C9H11NO3,9,1,NA,NA,0,0,NA,NA,NA,NA,NA
Vitamin B3,"Adenine, 15N2",0.13404349357600676,0.03383838984460486,35423292,200821,Smp,Ev15SW_A,A,200821,38045582.64098117,200821_Smp_Ev15SW_A Vitamin B3,HILICPos,35423292,Vitamin B3_X_HILICPos,3.6,NA,10568217.400272546,NA,10570597056.55251,34,0.5211267605633803,1,400,1,1,Vitamin B3,251682848,245886512,248784680,0.89486396326922,NA,NA,NA,C6H5NO2,6,1,NA,NA,0,0,NA,NA,NA,NA,NA
(3-Carboxypropyl)trimethylammonium (TMAB),"Betaine, 13C5-15N",0.12515456788532978,0.06339744803195506,154252384,200821,Smp,Ev32Core_A,A,200821,205520239.4758707,200821_Smp_Ev32Core_A (3-Carboxypropyl)trimethylammonium (TMAB),HILICPos,154252384,(3-Carboxypropyl)trimethylammonium (TMAB)_X_HILICPos,0.25,NA,822080957.9034828,NA,1460714971.4895973,29,0.5915492957746479,1,400,1,1,(3-Carboxypropyl)trimethylammonium (TMAB),364409472,263969152,314189312,0.9435769570132984,NA,NA,NA,C7H16NO2,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
4-Hydroxyisoleucine,"Betaine, 13C5-15N",0.12031255935860886,0.07790636311527155,33985312,200821,Smp,Ev32Core_A,A,200821,45280787.7569152,200821_Smp_Ev32Core_A 4-Hydroxyisoleucine,HILICPos,33985312,4-Hydroxyisoleucine_X_HILICPos,0.25,NA,181123151.0276608,NA,586500918.2573766,43,0.3943661971830986,1,400,1,1,4-Hydroxyisoleucine,35789920,21118962,28454441,0.7617484078934159,NA,NA,NA,C6H13NO3,6,1,NA,NA,0,0,NA,NA,NA,NA,NA
6-Methyladenine,"Sucrose, 13C",0.22114031059832598,0.16918053921209728,657955,200821,Smp,Ev32Core_A,A,200821,817034.5984199371,200821_Smp_Ev32Core_A 6-Methyladenine,HILICPos,657955,6-Methyladenine_X_HILICPos,0.25,NA,3268138.3936797483,NA,45733865.99468269,61,0.14084507042253525,1,400,1,1,6-Methyladenine,837457920,814556480,826007200,0.994307542556698,NA,NA,NA,C6H7N5,6,5,NA,NA,0,0,NA,NA,NA,NA,NA
Acetyl-L-carnitine,Inj_vol,0.06297062538558988,0.06297062538558988,201641104,200821,Smp,Ev32Core_A,A,200821,201641104,200821_Smp_Ev32Core_A Acetyl-L-carnitine,HILICPos,201641104,Acetyl-L-carnitine_X_HILICPos,0.25,NA,806564416,NA,3061975041,27,0.619718309859155,1,400,1,1,Acetyl-L-carnitine,623718848,500156160,561937504,0.8656164979937988,NA,NA,NA,C9H17NO4,9,1,NA,NA,0,0,NA,NA,NA,NA,NA
Adenosine,Inj_vol,0.09507922191241822,0.09507922191241822,1739601152,200821,Smp,Ev32Core_A,A,200821,1739601152,200821_Smp_Ev32Core_A Adenosine,HILICPos,1739601152,Adenosine_X_HILICPos,0.25,NA,6958404608,NA,11888569832,4,0.9436619718309859,1,400,1,1,Adenosine,348355424,314987424,331671424,0.8981453842281999,NA,NA,NA,C10H13N5O4,10,5,NA,NA,0,0,NA,NA,NA,NA,NA
Adenosyl Homocysteine,"Taurine, D4",0.40937228690251604,0.2517601715021789,817112,200821,Smp,Ev32Core_A,A,200821,844244.8114527108,200821_Smp_Ev32Core_A Adenosyl Homocysteine,HILICPos,817112,Adenosyl Homocysteine_X_HILICPos,0.25,NA,3376979.245810843,NA,51704515.458353475,59,0.16901408450704225,1,400,1,1,Adenosyl Homocysteine,94468688,57783332,76126010,0.5554489918007413,NA,NA,NA,C14H20N6O5S,14,6,NA,NA,0,0,NA,NA,NA,NA,NA
Anserine,Inj_vol,0.43038738380926905,0.43038738380926905,355530,200821,Smp,Ev32Core_A,A,200821,355530,200821_Smp_Ev32Core_A Anserine,HILICPos,355530,Anserine_X_HILICPos,0.25,NA,1422120,NA,9931709,66,0.07042253521126762,1,400,1,1,Anserine,79084688,78474240,78779464,0.7019405334801487,NA,NA,NA,C10H16N4O3,10,4,NA,NA,0,0,NA,NA,NA,NA,NA
Arginine,"Sulfolactic Acid, 13C3",0.5547451594053554,0.39029914841749364,866480384,200821,Smp,Ev32Core_A,A,200821,1453466631.7828112,200821_Smp_Ev32Core_A Arginine,HILICPos,866480384,Arginine_X_HILICPos,0.25,NA,5813866527.131245,NA,33158963221.55505,12,0.8309859154929577,1,400,1,1,Arginine,78218904,20165398,49192151,1.1369113413732597,NA,NA,NA,C6H14N4O2,6,4,NA,NA,0,0,NA,NA,NA,NA,NA
Argininosuccinic Acid,"Sulfolactic Acid, 13C3",0.6471482047760884,0.3862072847967303,571100,200821,Smp,Ev32Core_A,A,200821,957984.5184483293,200821_Smp_Ev32Core_A Argininosuccinic Acid,HILICPos,571100,Argininosuccinic Acid_X_HILICPos,0.25,NA,3831938.073793317,NA,38728478.53905589,63,0.11267605633802813,1,400,1,1,Argininosuccinic Acid,15224687,4373513,9799100,1.4134792842083135,NA,NA,NA,C10H18N4O6,10,4,NA,NA,0,0,NA,NA,NA,NA,NA
Asparagine,"DL-Proline, D7",0.14087964402312275,0.0583148611030435,48249828,200821,Smp,Ev32Core_A,A,200821,42091087.48674996,200821_Smp_Ev32Core_A Asparagine,HILICPos,48249828,Asparagine_X_HILICPos,0.25,NA,168364349.94699985,NA,3348668588.3293366,40,0.43661971830985913,1,400,1,1,Asparagine,11672314,9069195,10370754.5,0.6921493253025142,NA,NA,NA,C4H8N2O3,4,2,NA,NA,0,0,NA,NA,NA,NA,NA
Aspartic acid,"L-Cysteic Acid, D3",0.16638057002854545,0.07133294605679492,103167760,200821,Smp,Ev32Core_A,A,200821,153863633.39507383,200821_Smp_Ev32Core_A Aspartic acid,HILICPos,103167760,Aspartic acid_X_HILICPos,0.25,NA,615454533.5802953,NA,4362532351.664482,33,0.5352112676056338,1,400,1,1,Aspartic acid,4499357,4259056.5,4379206.75,1.2469944179759247,NA,NA,NA,C4H7NO4,4,1,NA,NA,0,0,NA,NA,NA,NA,NA
beta-Alanine,"Betaine, 13C5-15N",0.11994620821372956,0.049656389026235356,370899872,200821,Smp,Ev32Core_A,A,200821,494173435.36816776,200821_Smp_Ev32Core_A beta-Alanine,HILICPos,370899872,beta-Alanine_X_HILICPos,0.25,NA,1976693741.472671,NA,10588996474.778278,20,0.7183098591549295,1,400,1,1,beta-Alanine,23612702,18772100,21192401,1.183489296489827,NA,NA,NA,C3H7NO2,3,1,NA,NA,0,0,NA,NA,NA,NA,NA
beta-Glutamic acid,"DL-Alanine, D3",0.3131338911286495,0.2250650026054979,24044928,200821,Smp,Ev32Core_A,A,200821,24300810.798317846,200821_Smp_Ev32Core_A beta-Glutamic acid,HILICPos,24044928,beta-Glutamic acid_X_HILICPos,0.25,NA,97203243.19327138,NA,971145808.6283802,44,0.3802816901408451,1,400,1,1,beta-Glutamic acid,24940016,22375222,23657619,0.6798445665551032,NA,NA,NA,C5H9NO4,5,1,NA,NA,0,0,NA,NA,NA,NA,NA
Betonicine,"Cytosine, 13C2-15N3",0.1532750144028155,0.049614471035533625,280474,200821,Smp,Ev32Core_A,A,200821,377143.3719733615,200821_Smp_Ev32Core_A Betonicine,HILICPos,280474,Betonicine_X_HILICPos,0.25,NA,1508573.487893446,NA,240728608.9572255,68,0.04225352112676062,1,400,1,1,Betonicine,672108480,510638880,591373680,0.9232016086924847,NA,NA,NA,C7H13NO3,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
Butyryl-L-carnitine,"Betaine, 13C5-15N",0.10148717841749424,0.04061417315285315,23369224,200821,Smp,Ev32Core_A,A,200821,31136300.057736967,200821_Smp_Ev32Core_A Butyryl-L-carnitine,HILICPos,23369224,Butyryl-L-carnitine_X_HILICPos,0.25,NA,124545200.23094787,NA,294535569.4615429,45,0.3661971830985915,1,400,1,1,Butyryl-L-carnitine,1597813760,1260517504,1429165632,0.8925435366405496,NA,NA,NA,C11H21NO4,11,1,NA,NA,0,0,NA,NA,NA,NA,NA
Carnitine,"Betaine, 13C5-15N",0.11945639047540044,0.05675615484433173,370820800,200821,Smp,Ev32Core_A,A,200821,494068082.7249578,200821_Smp_Ev32Core_A Carnitine,HILICPos,370820800,Carnitine_X_HILICPos,0.25,NA,1976272330.8998313,NA,5298674128.0778675,21,0.704225352112676,1,400,1,1,Carnitine,613430528,494676640,554053584,0.9566817811199575,NA,NA,NA,C7H15NO3,7,1,NA,NA,0,0,NA,NA,NA,NA,NA
Chitobiose,"Sulfolactic Acid, 13C3",0.7307541112423471,0.49213947367916505,815971,200821,Smp,Ev32Core_A,A,200821,1368740.3003025767,200821_Smp_Ev32Core_A Chitobiose,HILICPos,815971,Chitobiose_X_HILICPos,0.25,NA,5474961.201210307,NA,24309702.06522172,60,0.15492957746478875,1,400,1,1,Chitobiose,19165264,12734350,15949807,0.9057168633297525,NA,NA,NA,C16H28N2O11,16,2,NA,NA,0,0,NA,NA,NA,NA,NA
Choline,Inj_vol,0.08295531932042498,0.08295531932042498,1811187712,200821,Smp,Ev32Core_A,A,200821,1811187712,200821_Smp_Ev32Core_A Choline,HILICPos,1811187712,Choline_X_HILICPos,0.25,NA,7244750848,NA,63151126384,3,0.9577464788732395,1,400,1,1,Choline,240266560,212926448,226596504,1.1852489014101555,NA,NA,NA,C5H14NO,5,1,NA,NA,0,0,NA,NA,NA,NA,NA
Citrulline,"L-Cysteic Acid, D3",0.2121600924304587,0.15323865876104698,18498274,200821,Smp,Ev32Core_A,A,200821,27588188.879720047,200821_Smp_Ev32Core_A Citrulline,HILICPos,18498274,Citrulline_X_HILICPos,0.25,NA,110352755.51888019,NA,875868652.4564584,47,0.3380281690140845,1,400,1,1,Citrulline,36106648,29665428,32886038,1.2600832440556562,NA,NA,NA,C6H13N3O3,6,3,NA,NA,0,0,NA,NA,NA,NA,NA
Creatine,"Betaine, 13C5-15N",0.10394423036318987,0.046735667373061306,48821436,200821,Smp,Ev32Core_A,A,200821,65047897.20641138,200821_Smp_Ev32Core_A Creatine,HILICPos,48821436,Creatine_X_HILICPos,0.25,NA,260191588.8256455,NA,1072700875.8748298,39,0.45070422535211263,1,400,1,1,Creatine,362418496,266815488,314616992,0.9462099688471564,NA,NA,NA,C4H9N3O2,4,3,NA,NA,0,0,NA,NA,NA,NA,NA
Cys-Gly,Inj_vol,0.7309376597173348,0.7309376597173348,13675,200821,Smp,Ev32Core_A,A,200821,13675,200821_Smp_Ev32Core_A Cys-Gly,HILICPos,13675,Cys-Gly_X_HILICPos,0.25,NA,54700,NA,8057644,70,0.014084507042253502,1,400,1,1,Cys-Gly,2226378.6,430523,1328450.8,0.023462642802008004,NA,NA,NA,C5H10N2O3S,5,2,NA,NA,0,0,NA,NA,NA,NA,NA
Cystathionine,"Sulfolactic Acid, 13C3",0.3616892176720426,0.18385186357826355,613258,200821,Smp,Ev32Core_A,A,200821,1028701.9257828497,200821_Smp_Ev32Core_A Cystathionine,HILICPos,613258,Cystathionine_X_HILICPos,0.25,NA,4114807.7031313987,NA,21191116.917030722,62,0.12676056338028174,1,400,1,1,Cystathionine,9471109,7587316.5,8529212.75,0.9171800507709127,NA,NA,NA,C7H14N2O4S,7,2,NA,NA,0,0,NA,NA,NA,NA,NA
Cystine,Inj_vol,0.7537886521286954,0.7537886521286954,516429,200821,Smp,Ev32Core_A,A,200821,516429,200821_Smp_Ev32Core_A Cystine,HILICPos,516429,Cystine_X_HILICPos,0.25,NA,2065716,NA,2726567,64,0.09859154929577463,1,400,1,1,Cystine,4267300.5,4122100.5,4194700.5,0.7395318327462561,NA,NA,NA,C6H12N2O4S2,6,2,NA,NA,0,0,NA,NA,NA,NA,NA
Cytidine,"Taurine, D4",0.2490227561765087,0.10586453196945457,128925760,200821,Smp,Ev32Core_A,A,200821,133206835.71235944,200821_Smp_Ev32Core_A Cytidine,HILICPos,128925760,Cytidine_X_HILICPos,0.25,NA,532827342.8494378,NA,623803887.5619113,30,0.5774647887323944,1,400,1,1,Cytidine,53606032,43718396,48662214,0.8486073947230495,NA,NA,NA,C9H13N3O5,9,3,NA,NA,0,0,NA,NA,NA,NA,NA
Deoxyadenosine,Inj_vol,0.09496026446366113,0.09496026446366113,661454208,200821,Smp,Ev32Core_A,A,200821,661454208,200821_Smp_Ev32Core_A Deoxyadenosine,HILICPos,661454208,Deoxyadenosine_X_HILICPos,0.25,NA,2645816832,NA,2026855420,15,0.7887323943661972,1,400,1,1,Deoxyadenosine,387376512,358096864,372736688,0.9813955758212205,NA,NA,NA,C10H13N5O3,10,5,NA,NA,0,0,NA,NA,NA,NA,NA
Dimethylsulfonioacetate (DMS-Ac),Inj_vol,0.06074422000301994,0.06074422000301994,343093248,200821,Smp,Ev32Core_A,A,200821,343093248,200821_Smp_Ev32Core_A Dimethylsulfonioacetate (DMS-Ac),HILICPos,343093248,Dimethylsulfonioacetate (DMS-Ac)_X_HILICPos,0.25,NA,1372372992,NA,8779363844,22,0.6901408450704225,1,400,1,1,Dimethylsulfonioacetate (DMS-Ac),282902272,221366672,252134472,0.9364405313817805,NA,NA,NA,C4H9O2S,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA
DMSP,"Sucrose, 13C",0.1479033580819769,0.07493425973463536,1168760064,200821,Smp,Ev32Core_A,A,200821,1451341519.616843,200821_Smp_Ev32Core_A DMSP,HILICPos,1168760064,DMSP_X_HILICPos,0.25,NA,5805366078.467372,NA,82766038897.41449,6,0.9154929577464789,1,400,1,1,DMSP,379205792,253701088,316453440,0.8689390209347154,NA,NA,NA,C5H10O2S,5,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Ectoine,Inj_vol,0.07107179571045534,0.07107179571045534,72488608,200821,Smp,Ev32Core_A,A,200821,72488608,200821_Smp_Ev32Core_A Ectoine,HILICPos,72488608,Ectoine_X_HILICPos,0.25,NA,289954432,NA,1559352738,36,0.49295774647887325,1,400,1,1,Ectoine,797561472,650853440,724207456,0.8153174039487172,NA,NA,NA,C6H10N2O2,6,2,NA,NA,0,0,NA,NA,NA,NA,NA
Glucosylglycerol,Inj_vol,0.09810091545103176,0.09810091545103176,55514180,200821,Smp,Ev32Core_A,A,200821,55514180,200821_Smp_Ev32Core_A Glucosylglycerol,HILICPos,55514180,Glucosylglycerol_X_HILICPos,0.25,NA,222056720,NA,3924935237,38,0.46478873239436624,1,400,1,1,Glucosylglycerol,2135378.75,1486783.75,1811081.25,1.5728949223545547,NA,NA,NA,C9H18O8,9,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Glutamic acid,"DL-Proline, D7",0.13751320090101243,0.05477330382857603,805211904,200821,Smp,Ev32Core_A,A,200821,702432445.9070925,200821_Smp_Ev32Core_A Glutamic acid,HILICPos,805211904,Glutamic acid_X_HILICPos,0.25,NA,2809729783.62837,NA,40607384620.68116,13,0.8169014084507042,1,400,1,1,Glutamic acid,15612277,13353617,14482947,1.692480604672299,NA,NA,NA,C5H9NO4,5,1,NA,NA,0,0,NA,NA,NA,NA,NA
Glutamine,"DL-Proline, D7",0.16664296512696775,0.06936278702579327,886768384,200821,Smp,Ev32Core_A,A,200821,773578832.8909253,200821_Smp_Ev32Core_A Glutamine,HILICPos,886768384,Glutamine_X_HILICPos,0.25,NA,3094315331.563701,NA,78115320897.72955,11,0.8450704225352113,1,400,1,1,Glutamine,53671912,41966268,47819090,0.9035620590485672,NA,NA,NA,C5H10N2O3,5,2,NA,NA,0,0,NA,NA,NA,NA,NA
Glutathione Disulfide,"DL-Proline, D7",0.12029611031355318,0.048203098214577834,2000084,200821,Smp,Ev32Core_A,A,200821,1744787.7871160249,200821_Smp_Ev32Core_A Glutathione Disulfide,HILICPos,2000084,Glutathione Disulfide_X_HILICPos,0.25,NA,6979151.1484640995,NA,75703716.53707436,55,0.22535211267605637,1,400,1,1,Glutathione Disulfide,2575510,2490756.25,2533133.125,0.7645679378677415,NA,NA,NA,C20H32N6O12S2,20,6,NA,NA,0,0,NA,NA,NA,NA,NA
Glycerophosphocholine,Inj_vol,0.11968027864661171,0.11968027864661171,892877120,200821,Smp,Ev32Core_A,A,200821,892877120,200821_Smp_Ev32Core_A Glycerophosphocholine,HILICPos,892877120,Glycerophosphocholine_X_HILICPos,0.25,NA,3571508480,NA,105399193827,10,0.8591549295774648,1,400,1,1,Glycerophosphocholine,95102816,89048104,92075460,2.1455167341319523,NA,NA,NA,C8H21NO6P,8,1,NA,NA,0,0,NA,NA,NA,NA,NA
Glycine,"DL-Proline, D7",0.15795180839134,0.07355055261884777,9144027,200821,Smp,Ev32Core_A,A,200821,7976858.289281443,200821_Smp_Ev32Core_A Glycine,HILICPos,9144027,Glycine_X_HILICPos,0.25,NA,31907433.15712577,NA,217991968.2128183,52,0.2676056338028169,1,400,1,1,Glycine,2690345.25,2182565.75,2436455.5,0.8509920425996018,NA,NA,NA,C2H5NO2,2,1,NA,NA,0,0,NA,NA,NA,NA,NA
Gonyol,Inj_vol,0.10227796456397575,0.10227796456397575,403141024,200821,Smp,Ev32Core_A,A,200821,403141024,200821_Smp_Ev32Core_A Gonyol,HILICPos,403141024,Gonyol_X_HILICPos,0.25,NA,1612564096,NA,4969360148,19,0.7323943661971831,1,400,1,1,Gonyol,30501442,22364482,26432962,1.1297021813067452,NA,NA,NA,C7H14O3S,7,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Guanosine,"Cytosine, 13C2-15N3",0.13317659048908015,0.060720339102239396,305052544,200821,Smp,Ev32Core_A,A,200821,410193262.38158345,200821_Smp_Ev32Core_A Guanosine,HILICPos,305052544,Guanosine_X_HILICPos,0.25,NA,1640773049.5263338,NA,1338721331.0733006,24,0.6619718309859155,1,400,1,1,Guanosine,37312308,36150508,36731408,0.9696590212918228,NA,NA,NA,C10H13N5O5,10,5,NA,NA,0,0,NA,NA,NA,NA,NA
Homoserine,"Sulfoacetic Acid, 13C2",0.16224366241666677,0.07152334818788122,9965719,200821,Smp,Ev32Core_A,A,200821,9938848.481481988,200821_Smp_Ev32Core_A Homoserine,HILICPos,9965719,Homoserine_X_HILICPos,0.25,NA,39755393.92592795,NA,6900504921.897149,50,0.295774647887324,1,400,1,1,Homoserine,30598664,28007894,29303279,0.72586524411149,NA,NA,NA,C4H9NO3,4,1,NA,NA,0,0,NA,NA,NA,NA,NA
Hypotaurine,"Sulfoacetic Acid, 13C2",0.1432204476029936,0.0596514093863772,8089651,200821,Smp,Ev32Core_A,A,200821,8067838.9142889995,200821_Smp_Ev32Core_A Hypotaurine,HILICPos,8089651,Hypotaurine_X_HILICPos,0.25,NA,32271355.657155998,NA,153675633.50101748,53,0.2535211267605634,1,400,1,1,Hypotaurine,77099.75,64252.25,70676,1.9050659189152777,NA,NA,NA,C2H7NO2S,2,1,NA,NA,0,0,NA,NA,NA,NA,NA
Hypoxanthine,Inj_vol,0.08944394063272666,0.08944394063272666,1088827776,200821,Smp,Ev32Core_A,A,200821,1088827776,200821_Smp_Ev32Core_A Hypoxanthine,HILICPos,1088827776,Hypoxanthine_X_HILICPos,0.25,NA,4355311104,NA,9259994652,8,0.8873239436619719,1,400,1,1,Hypoxanthine,275192576,266949872,271071224,0.87110214495947,NA,NA,NA,C5H4N4O,5,4,NA,NA,0,0,NA,NA,NA,NA,NA
Leucine,"L-Isoleucine, 15N",0.13867999925197447,0.05817965032926232,1038088192,200821,Smp,Ev32Core_A,A,200821,1060741434.389738,200821_Smp_Ev32Core_A Leucine,HILICPos,1038088192,Leucine_X_HILICPos,0.25,NA,4242965737.558952,NA,8281210605.852696,9,0.8732394366197183,1,400,1,1,Leucine,110801176,56887152,83844164,0.9414548496692643,NA,NA,NA,C6H13NO2,6,1,NA,NA,0,0,NA,NA,NA,NA,NA
Lysine,"Sulfolactic Acid, 13C3",0.4546266384063291,0.28288796272712263,57139636,200821,Smp,Ev32Core_A,A,200821,95848164.38062128,200821_Smp_Ev32Core_A Lysine,HILICPos,57139636,Lysine_X_HILICPos,0.25,NA,383392657.52248514,NA,2467726019.0294657,37,0.47887323943661975,1,400,1,1,Lysine,5797551,3231736.25,4514643.625,1.4043291952511563,NA,NA,NA,C6H14N2O2,6,2,NA,NA,0,0,NA,NA,NA,NA,NA
Methionine Sulfoxide,"DL-Alanine, D3",0.26136950422778793,0.13406391819703692,43710008,200821,Smp,Ev32Core_A,A,200821,44175163.8599608,200821_Smp_Ev32Core_A Methionine Sulfoxide,HILICPos,43710008,Methionine Sulfoxide_X_HILICPos,0.25,NA,176700655.4398432,NA,1707236339.754902,42,0.4084507042253521,1,400,1,1,Methionine Sulfoxide,51823592,37319500,44571546,0.7503923646364999,NA,NA,NA,C5H11NO3S,5,1,NA,NA,0,0,NA,NA,NA,NA,NA
Methylmalonyl carnitine,Inj_vol,0.2328619249428167,0.2328619249428167,333509,200821,Smp,Ev32Core_A,A,200821,333509,200821_Smp_Ev32Core_A Methylmalonyl carnitine,HILICPos,333509,Methylmalonyl carnitine_X_HILICPos,0.25,NA,1334036,NA,29187463,67,0.05633802816901412,1,400,1,1,Methylmalonyl carnitine,577596736,429162560,503379648,0.7376420363608672,NA,NA,NA,C11H19NO6,11,1,NA,NA,0,0,NA,NA,NA,NA,NA
