MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB1_E,E,200825,273928,200825_Smp_StaB1_E 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,2.54,19.84220828,107845.66929133858,13805.31824555568,10309986,11,0.56
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB1_E,E,200825,7099,200825_Smp_StaB1_E 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,2.54,19.84220828,2794.8818897637793,357.77267831400866,801967,21,0.16000000000000003
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,1196941,200825,Smp,StaB1_E,E,200825,1122031.3302869082,200825_Smp_StaB1_E Adenosyl Methionine,RP,1196941,Adenosyl Methionine_X_RP,2.54,19.84220828,441744.61822319217,56547.70449203793,257787187.13574794,7,0.72
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334207,407252,200825,Smp,StaB1_E,E,200825,381764.4339378499,200825_Smp_StaB1_E Agmatine,RP,407252,Agmatine_X_RP,2.54,19.84220828,150300.958243248,19240.0174693585,42673685.81206047,10,0.6
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,261478,200825,Smp,StaB1_E,E,200825,250207.37771900222,200825_Smp_StaB1_E C14-HSL,RP,261478,C14-HSL_X_RP,2.54,19.84220828,98506.84162165441,12609.855424771411,16489325.998204699,13,0.48
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,StaB1_E,E,200825,100,200825_Smp_StaB1_E Carotene,RP,100,Carotene_X_RP,2.54,19.84220828,39.37007874015748,5.039761632821646,3403400,25,0
Desthiobiotin,Inj_vol,0.20795488755562141,0.20795488755562141,25903,200825,Smp,StaB1_E,E,200825,25903,200825_Smp_StaB1_E Desthiobiotin,RP,25903,Desthiobiotin_X_RP,2.54,19.84220828,10198.031496062991,1305.449455749791,1332948,17,0.31999999999999995
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,100,200825,Smp,StaB1_E,E,200825,100,200825_Smp_StaB1_E Glutathione,RP,100,Glutathione_X_RP,2.54,19.84220828,39.37007874015748,5.039761632821646,703694,25,0
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB1_E,E,200825,4084,200825_Smp_StaB1_E Hydroxo B12,RP,4084,Hydroxo B12_X_RP,2.54,19.84220828,1607.8740157480315,205.82386508443605,8754670,24,0.040000000000000036
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB1_E,E,200825,77948.5828197395,200825_Smp_StaB1_E IAA,RP,96853,IAA_X_RP,2.54,19.84220828,30688.41843296831,3928.422770277437,10844342.311868103,15,0.4
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,11965,200825,Smp,StaB1_E,E,200825,14921.354611553452,200825_Smp_StaB1_E Indole 3 acetamide,RP,11965,Indole 3 acetamide_X_RP,2.54,19.84220828,5874.549059666713,752.0007048103342,5056041.412763074,20,0.19999999999999996
Indole 3 methyl acetate,Inj_vol,0.22303827334456167,0.22303827334456167,16756,200825,Smp,StaB1_E,E,200825,16756,200825_Smp_StaB1_E Indole 3 methyl acetate,RP,16756,Indole 3 methyl acetate_X_RP,2.54,19.84220828,6596.850393700787,844.4624591955951,1554794,19,0.24
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,6108816,200825,Smp,StaB1_E,E,200825,7618203.910800795,200825_Smp_StaB1_E Isobutyryl-L-carnitine,RP,6108816,Isobutyryl-L-carnitine_X_RP,2.54,19.84220828,2999292.8782680295,383939.3178066567,233712089.85908124,4,0.84
Kynurenine,"L-Tryptophan, D3",0.12063919099795799,0.0717777809499295,533509,200825,Smp,StaB1_E,E,200825,665330.2948144815,200825_Smp_StaB1_E Kynurenine,RP,533509,Kynurenine_X_RP,2.54,19.84220828,261941.06095058328,33531.060929599385,25199545.190090552,9,0.64
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,1280997,200825,Smp,StaB1_E,E,200825,1597510.2794263384,200825_Smp_StaB1_E Methylthioadenosine,RP,1280997,Methylthioadenosine_X_RP,2.54,19.84220828,628941.0548922592,80510.71014291048,132355171.61632897,6,0.76
Phenylalanine,"L-Phenylalanine, D8",0.09603731843108848,0.019679772116268663,215500640,200825,Smp,StaB1_E,E,200825,206211803.78910163,200825_Smp_StaB1_E Phenylalanine,RP,215500640,Phenylalanine_X_RP,2.54,19.84220828,81185749.52326836,10392583.369712599,18052298893.416912,1,0.96
Pyridoxal,"Pyridoxal, D3",0.269915162357458,0.10915616510032004,552187,200825,Smp,StaB1_E,E,200825,517628.7838557933,200825_Smp_StaB1_E Pyridoxal,RP,552187,Pyridoxal_X_RP,2.54,19.84220828,203790.8597857454,26087.256849205558,27644545.589690953,8,0.6799999999999999
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,5071,200825,Smp,StaB1_E,E,200825,5071,200825_Smp_StaB1_E RP B12,RP,5071,RP B12_X_RP,2.54,19.84220828,1996.4566929133857,255.5663124003857,942524,23,0.07999999999999996
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,23011,200825,Smp,StaB1_E,E,200825,23011,200825_Smp_StaB1_E Sulfurol,RP,23011,Sulfurol_X_RP,2.54,19.84220828,9059.448818897637,1159.699549328589,2756965,18,0.28
Tryptophan,"L-Tryptophan, D3",0.09721698250854124,0.028534627366679742,16743274,200825,Smp,StaB1_E,E,200825,20880261.488708988,200825_Smp_StaB1_E Tryptophan,RP,16743274,Tryptophan_X_RP,2.54,19.84220828,8220575.389255507,1052315.4073407894,1463520794.03966,2,0.92
Vitamin B1,"Pyridoxal, D3",0.17902197531389755,0.06939483841903514,100,200825,Smp,StaB1_E,E,200825,93.74157375233268,200825_Smp_StaB1_E Vitamin B1,RP,100,Vitamin B1_X_RP,2.54,19.84220828,36.90613139855618,4.72435186797327,40112235.167430304,25,0
Vitamin B2,Inj_vol,0.08922108145730939,0.08922108145730939,103478,200825,Smp,StaB1_E,E,200825,103478,200825_Smp_StaB1_E Vitamin B2,RP,103478,Vitamin B2_X_RP,2.54,19.84220828,40739.370078740154,5215.044542411183,8909489,14,0.43999999999999995
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,267204,200825,Smp,StaB1_E,E,200825,250481.23472918302,200825_Smp_StaB1_E Vitamin B5,RP,267204,Vitamin B5_X_RP,2.54,19.84220828,98614.65934219804,12623.657165299295,18733394.75107697,12,0.52
Vitamin B6,"L-Tryptophan, D3",0.18022241270286093,0.11846570230736407,1692952,200825,Smp,StaB1_E,E,200825,2111252.581056301,200825_Smp_StaB1_E Vitamin B6,RP,1692952,Vitamin B6_X_RP,2.54,19.84220828,831201.8035654728,106402.0975520322,175957840.76440942,5,0.8
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.10399397034899559,8633023,200825,Smp,StaB1_E,E,200825,6947971.754103806,200825_Smp_StaB1_E Xanthine,RP,8633023,Xanthine_X_RP,2.54,19.84220828,2735421.9504345693,350161.21472260874,747726698.8146259,3,0.88
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,6412,200825,Smp,StaB2_A,A,200825,6412,200825_Smp_StaB2_A 3OC12-HSL,RP,6412,3OC12-HSL_X_RP,2.25,41.68972321,2849.777777777778,153.80289208689138,3756577,22,0.12
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,29824,200825,Smp,StaB2_A,A,200825,32851.3873923034,200825_Smp_StaB2_A 3OC8-HSL,RP,29824,3OC8-HSL_X_RP,2.25,41.68972321,14600.61661880151,787.9972535875082,1924023.5621997647,17,0.31999999999999995
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB2_A,A,200825,273928,200825_Smp_StaB2_A 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,2.25,41.68972321,121745.77777777778,6570.63609226107,10309986,12,0.52
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB2_A,A,200825,7099,200825_Smp_StaB2_A 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,2.25,41.68972321,3155.1111111111113,170.28177338191546,801967,21,0.16000000000000003
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,4092365,200825,Smp,StaB2_A,A,200825,4507774.54284146,200825_Smp_StaB2_A Adenosyl Methionine,RP,4092365,Adenosyl Methionine_X_RP,2.25,41.68972321,2003455.352373982,108126.75632636948,257787187.13574794,5,0.8
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334207,921357,200825,Smp,StaB2_A,A,200825,1014882.5017975618,200825_Smp_StaB2_A Agmatine,RP,921357,Agmatine_X_RP,2.25,41.68972321,451058.8896878052,24343.709280231556,42673685.81206047,8,0.6799999999999999
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,261478,200825,Smp,StaB2_A,A,200825,276256.7582984529,200825_Smp_StaB2_A C14-HSL,RP,261478,C14-HSL_X_RP,2.25,41.68972321,122780.78146597906,6626.4953812931035,16489325.998204699,13,0.48
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,StaB2_A,A,200825,100,200825_Smp_StaB2_A Carotene,RP,100,Carotene_X_RP,2.25,41.68972321,44.44444444444444,2.398672677587202,3403400,25,0
Desthiobiotin,Inj_vol,0.20795488755562141,0.20795488755562141,25903,200825,Smp,StaB2_A,A,200825,25903,200825_Smp_StaB2_A Desthiobiotin,RP,25903,Desthiobiotin_X_RP,2.25,41.68972321,11512.444444444445,621.3281836754128,1332948,18,0.28
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,100,200825,Smp,StaB2_A,A,200825,100,200825_Smp_StaB2_A Glutathione,RP,100,Glutathione_X_RP,2.25,41.68972321,44.44444444444444,2.398672677587202,703694,25,0
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2_A,A,200825,4084,200825_Smp_StaB2_A Hydroxo B12,RP,4084,Hydroxo B12_X_RP,2.25,41.68972321,1815.111111111111,97.96179215266132,8754670,24,0.040000000000000036
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB2_A,A,200825,90623.09424115926,200825_Smp_StaB2_A IAA,RP,96853,IAA_X_RP,2.25,41.68972321,40276.93077384856,2173.751401146788,10844342.311868103,15,0.4
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,66652,200825,Smp,StaB2_A,A,200825,95389.1258467523,200825_Smp_StaB2_A Indole 3 acetamide,RP,66652,Indole 3 acetamide_X_RP,2.25,41.68972321,42395.16704300102,2288.0728990753187,5056041.412763074,16,0.36
Indole 3 methyl acetate,Inj_vol,0.22303827334456167,0.22303827334456167,16756,200825,Smp,StaB2_A,A,200825,16756,200825_Smp_StaB2_A Indole 3 methyl acetate,RP,16756,Indole 3 methyl acetate_X_RP,2.25,41.68972321,7447.111111111111,401.9215938565115,1554794,20,0.19999999999999996
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,3702063,200825,Smp,StaB2_A,A,200825,5298213.908053852,200825_Smp_StaB2_A Isobutyryl-L-carnitine,RP,3702063,Isobutyryl-L-carnitine_X_RP,2.25,41.68972321,2354761.736912823,127086.80941261284,233712089.85908124,6,0.76
Kynurenine,"L-Tryptophan, D3",0.12063919099795799,0.0717777809499295,533509,200825,Smp,StaB2_A,A,200825,763532.3342341561,200825_Smp_StaB2_A Kynurenine,RP,533509,Kynurenine_X_RP,2.25,41.68972321,339347.7041040694,18314.641485818494,25199545.190090552,10,0.6
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,3633407,200825,Smp,StaB2_A,A,200825,5199956.754117967,200825_Smp_StaB2_A Methylthioadenosine,RP,3633407,Methylthioadenosine_X_RP,2.25,41.68972321,2311091.890719096,124729.94190737797,132355171.61632897,7,0.72
Phenylalanine,"L-Phenylalanine, D8",0.09603731843108848,0.019679772116268663,527404128,200825,Smp,StaB2_A,A,200825,557213053.1612691,200825_Smp_StaB2_A Phenylalanine,RP,527404128,Phenylalanine_X_RP,2.25,41.68972321,247650245.8494529,13365717.26212881,18052298893.416912,1,0.96
Pyridoxal,"Pyridoxal, D3",0.269915162357458,0.10915616510032004,552187,200825,Smp,StaB2_A,A,200825,608238.6349917462,200825_Smp_StaB2_A Pyridoxal,RP,552187,Pyridoxal_X_RP,2.25,41.68972321,270328.2822185538,14589.653952076364,27644545.589690953,9,0.64
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,5071,200825,Smp,StaB2_A,A,200825,5071,200825_Smp_StaB2_A RP B12,RP,5071,RP B12_X_RP,2.25,41.68972321,2253.777777777778,121.636691480447,942524,23,0.07999999999999996
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,23011,200825,Smp,StaB2_A,A,200825,23011,200825_Smp_StaB2_A Sulfurol,RP,23011,Sulfurol_X_RP,2.25,41.68972321,10227.111111111111,551.958569839591,2756965,19,0.24
Tryptophan,"L-Tryptophan, D3",0.09721698250854124,0.028534627366679742,28952090,200825,Smp,StaB2_A,A,200825,41434834.01153001,200825_Smp_StaB2_A Tryptophan,RP,28952090,Tryptophan_X_RP,2.25,41.68972321,18415481.782902226,993886.0424381795,1463520794.03966,2,0.92
Vitamin B1,"Pyridoxal, D3",0.17902197531389755,0.06939483841903514,100,200825,Smp,StaB2_A,A,200825,110.15084291947224,200825_Smp_StaB2_A Vitamin B1,RP,100,Vitamin B1_X_RP,2.25,41.68972321,48.955930186432106,2.6421581732413775,40112235.167430304,25,0
Vitamin B2,Inj_vol,0.08922108145730939,0.08922108145730939,101270,200825,Smp,StaB2_A,A,200825,101270,200825_Smp_StaB2_A Vitamin B2,RP,101270,Vitamin B2_X_RP,2.25,41.68972321,45008.88888888889,2429.135820592559,8909489,14,0.43999999999999995
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,459559,200825,Smp,StaB2_A,A,200825,506208.11221229733,200825_Smp_StaB2_A Vitamin B5,RP,459559,Vitamin B5_X_RP,2.25,41.68972321,224981.38320546548,12142.27567936634,18733394.75107697,11,0.56
Vitamin B6,"L-Tryptophan, D3",0.18022241270286093,0.11846570230736407,7568292,200825,Smp,StaB2_A,A,200825,10831374.272834552,200825_Smp_StaB2_A Vitamin B6,RP,7568292,Vitamin B6_X_RP,2.25,41.68972321,4813944.121259801,259809.21528969184,175957840.76440942,4,0.84
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.10399397034899559,14168620,200825,Smp,StaB2_A,A,200825,13257247.431955375,200825_Smp_StaB2_A Xanthine,RP,14168620,Xanthine_X_RP,2.25,41.68972321,5892109.969757944,317997.9719504445,747726698.8146259,3,0.88
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,68322,200825,Smp,StaB2_B,B,200825,68322,200825_Smp_StaB2_B 3OC12-HSL,RP,68322,3OC12-HSL_X_RP,2.75,50.95410614,24844.363636363636,1340.8536656943895,3756577,16,0.3846153846153846
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,29824,200825,Smp,StaB2_B,B,200825,29856.35216214335,200825_Smp_StaB2_B 3OC8-HSL,RP,29824,3OC8-HSL_X_RP,2.75,50.95410614,10856.855331688492,585.9459506582436,1924023.5621997647,18,0.3076923076923077
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB2_B,B,200825,273928,200825_Smp_StaB2_B 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,2.75,50.95410614,99610.18181818182,5375.974985163384,10309986,12,0.5384615384615384
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB2_B,B,200825,7099,200825_Smp_StaB2_B 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,2.75,50.95410614,2581.4545454545455,139.3214509640302,801967,23,0.11538461538461542
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,3754058,200825,Smp,StaB2_B,B,200825,3758130.2871885574,200825_Smp_StaB2_B Adenosyl Methionine,RP,3754058,Adenosyl Methionine_X_RP,2.75,50.95410614,1366592.83170493,73755.19996097723,257787187.13574794,6,0.7692307692307692
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334207,1229555,200825,Smp,StaB2_B,B,200825,1230888.7836213843,200825_Smp_StaB2_B Agmatine,RP,1229555,Agmatine_X_RP,2.75,50.95410614,447595.921316867,24156.812411534225,42673685.81206047,8,0.6923076923076923
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,261478,200825,Smp,StaB2_B,B,200825,252194.48451040647,200825_Smp_StaB2_B C14-HSL,RP,261478,C14-HSL_X_RP,2.75,50.95410614,91707.08527651144,4949.44379590301,16489325.998204699,13,0.5
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,StaB2_B,B,200825,100,200825_Smp_StaB2_B Carotene,RP,100,Carotene_X_RP,2.75,50.95410614,36.36363636363637,1.9625503727853246,3403400,26,0
Desthiobiotin,Inj_vol,0.20795488755562141,0.20795488755562141,25903,200825,Smp,StaB2_B,B,200825,25903,200825_Smp_StaB2_B Desthiobiotin,RP,25903,Desthiobiotin_X_RP,2.75,50.95410614,9419.272727272728,508.35942306258266,1332948,19,0.2692307692307693
Glutathione,Inj_vol,0.45998365920831963,0.45998365920831963,100,200825,Smp,StaB2_B,B,200825,100,200825_Smp_StaB2_B Glutathione,RP,100,Glutathione_X_RP,2.75,50.95410614,36.36363636363637,1.9625503727853246,703694,26,0
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2_B,B,200825,4084,200825_Smp_StaB2_B Hydroxo B12,RP,4084,Hydroxo B12_X_RP,2.75,50.95410614,1485.090909090909,80.15055722455266,8754670,25,0.038461538461538436
IAA,"Indole 3 Acetic Acid, D5",0.1318408012182572,0.03268687699011025,96853,200825,Smp,StaB2_B,B,200825,92765.40962231402,200825_Smp_StaB2_B IAA,RP,96853,IAA_X_RP,2.75,50.95410614,33732.87622629601,1820.5678923585572,10844342.311868103,15,0.42307692307692313
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,11965,200825,Smp,StaB2_B,B,200825,9702.601515521614,200825_Smp_StaB2_B Indole 3 acetamide,RP,11965,Indole 3 acetamide_X_RP,2.75,50.95410614,3528.2187329169506,190.418442212744,5056041.412763074,22,0.15384615384615385
Indole 3 methyl acetate,Inj_vol,0.22303827334456167,0.22303827334456167,16756,200825,Smp,StaB2_B,B,200825,16756,200825_Smp_StaB2_B Indole 3 methyl acetate,RP,16756,Indole 3 methyl acetate_X_RP,2.75,50.95410614,6093.090909090909,328.844940463909,1554794,21,0.1923076923076923
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,3917835,200825,Smp,StaB2_B,B,200825,3177032.3283379544,200825_Smp_StaB2_B Isobutyryl-L-carnitine,RP,3917835,Isobutyryl-L-carnitine_X_RP,2.75,50.95410614,1155284.4830319835,62350.859803306805,233712089.85908124,5,0.8076923076923077
Kynurenine,"L-Tryptophan, D3",0.12063919099795799,0.0717777809499295,533509,200825,Smp,StaB2_B,B,200825,432630.6086037961,200825_Smp_StaB2_B Kynurenine,RP,533509,Kynurenine_X_RP,2.75,50.95410614,157320.2213104713,8490.59362193722,25199545.190090552,10,0.6153846153846154
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,2529937,200825,Smp,StaB2_B,B,200825,2051564.6109798749,200825_Smp_StaB2_B Methylthioadenosine,RP,2529937,Methylthioadenosine_X_RP,2.75,50.95410614,746023.4949017727,40262.98892071733,132355171.61632897,7,0.7307692307692308
Phenylalanine,"L-Phenylalanine, D8",0.09603731843108848,0.019679772116268663,484057856,200825,Smp,StaB2_B,B,200825,466871864.8113133,200825_Smp_StaB2_B Phenylalanine,RP,484057856,Phenylalanine_X_RP,2.75,50.95410614,169771587.20411393,9162595.523284225,18052298893.416912,1,0.9615384615384616
Pyridoxal,"Pyridoxal, D3",0.269915162357458,0.10915616510032004,552187,200825,Smp,StaB2_B,B,200825,552785.9955524897,200825_Smp_StaB2_B Pyridoxal,RP,552187,Pyridoxal_X_RP,2.75,50.95410614,201013.08929181442,10848.703616420455,27644545.589690953,9,0.6538461538461539
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,5071,200825,Smp,StaB2_B,B,200825,5071,200825_Smp_StaB2_B RP B12,RP,5071,RP B12_X_RP,2.75,50.95410614,1844,99.52092940394381,942524,24,0.07692307692307687
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,23011,200825,Smp,StaB2_B,B,200825,23011,200825_Smp_StaB2_B Sulfurol,RP,23011,Sulfurol_X_RP,2.75,50.95410614,8367.636363636364,451.60246628163105,2756965,20,0.23076923076923073
Tryptophan,"L-Tryptophan, D3",0.09721698250854124,0.028534627366679742,27641880,200825,Smp,StaB2_B,B,200825,22415223.29961275,200825_Smp_StaB2_B Tryptophan,RP,27641880,Tryptophan_X_RP,2.75,50.95410614,8150990.290768272,439910.048427213,1463520794.03966,2,0.9230769230769231
Vitamin B1,"Pyridoxal, D3",0.17902197531389755,0.06939483841903514,51855,200825,Smp,StaB2_B,B,200825,51911.250716468065,200825_Smp_StaB2_B Vitamin B1,RP,51855,Vitamin B1_X_RP,2.75,50.95410614,18876.818442352025,1018.7844444535685,40112235.167430304,17,0.34615384615384615
Vitamin B2,Inj_vol,0.08922108145730939,0.08922108145730939,134020,200825,Smp,StaB2_B,B,200825,134020,200825_Smp_StaB2_B Vitamin B2,RP,134020,Vitamin B2_X_RP,2.75,50.95410614,48734.545454545456,2630.210009606892,8909489,14,0.46153846153846156
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,502159,200825,Smp,StaB2_B,B,200825,502703.72670968826,200825_Smp_StaB2_B Vitamin B5,RP,502159,Vitamin B5_X_RP,2.75,50.95410614,182801.35516715937,9865.813862546707,18733394.75107697,11,0.5769230769230769
Vitamin B6,"L-Tryptophan, D3",0.18022241270286093,0.11846570230736407,6166755,200825,Smp,StaB2_B,B,200825,5000715.955608064,200825_Smp_StaB2_B Vitamin B6,RP,6166755,Vitamin B6_X_RP,2.75,50.95410614,1818442.1656756597,98141.56962872128,175957840.76440942,4,0.8461538461538461
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.10399397034899559,19125128,200825,Smp,StaB2_B,B,200825,18317969.84088451,200825_Smp_StaB2_B Xanthine,RP,19125128,Xanthine_X_RP,2.75,50.95410614,6661079.942139822,359499.3853989823,747726698.8146259,3,0.8846153846153846
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,87014,200825,Smp,StaB2_C,C,200825,87014,200825_Smp_StaB2_C 3OC12-HSL,RP,87014,3OC12-HSL_X_RP,1.9,35.20465515,45796.84210526316,2471.661762606415,3756577,16,0.3846153846153846
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,29824,200825,Smp,StaB2_C,C,200825,35285.93109688171,200825_Smp_StaB2_C 3OC8-HSL,RP,29824,3OC8-HSL_X_RP,1.9,35.20465515,18571.54268256932,1002.3086704452978,1924023.5621997647,19,0.2692307692307693
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB2_C,C,200825,273928,200825_Smp_StaB2_C 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,1.9,35.20465515,144172.6315789474,7781.016426175673,10309986,12,0.5384615384615384
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB2_C,C,200825,7099,200825_Smp_StaB2_C 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,1.9,35.20465515,3736.315789473684,201.6494685078601,801967,23,0.11538461538461542
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,4325189,200825,Smp,StaB2_C,C,200825,5117298.854445771,200825_Smp_StaB2_C Adenosyl Methionine,RP,4325189,Adenosyl Methionine_X_RP,1.9,35.20465515,2693315.1865504063,145358.58489855911,257787187.13574794,5,0.8076923076923077
