MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,29824,200825,Smp,StaB2_B,B,200825,29856.35216214335,200825_Smp_StaB2_B 3OC8-HSL,RP,29824,3OC8-HSL_X_RP,2.75,50.95410614,10856.855331688492,585.9459506582436,1923905.0429113489,18,0.3076923076923077,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.9802881290948726,NA,1.6792692342051693e-6,NA,C12H19NO4,12,1,2.0151230810462032e-5,1.6792692342051693e-6,22.648540996863478,4.7409125070772165,8.897363769813124e-7,3.5420802043875784e-7,18.52876587,3.552512967,1.087564652273413e-9
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB2_B,B,200825,273928,200825_Smp_StaB2_B 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,2.75,50.95410614,99610.18181818182,5375.974985163384,9928504,12,0.5384615384615384,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444551,NA,8.558839419573502e-6,NA,C16H29NO4,16,1,1.3694143071317602e-4,8.558839419573502e-6,22.648540996863478,4.7409125070772165,6.046368758682539e-6,1.805314779970501e-6,18.52876587,3.552512967,7.390747536774613e-9
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB2_B,B,200825,7099,200825_Smp_StaB2_B 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,2.75,50.95410614,2581.4545454545455,139.3214509640302,801867,23,0.11538461538461542,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,4.937539522838504e-6,NA,C27H44O,27,NA,1.333135671166396e-4,NA,22.648540996863478,4.7409125070772165,5.886187862392626e-6,NA,18.52876587,3.552512967,7.194951247804806e-9
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,3754058,200825,Smp,StaB2_B,B,200825,3758130.2871885574,200825_Smp_StaB2_B Adenosyl Methionine,RP,3754058,Adenosyl Methionine_X_RP,2.75,50.95410614,1366592.83170493,73755.19996097723,250765103.00201797,6,0.7692307692307692,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439032,NA,0.0015392929321732995,NA,C15H22N6O5S,15,6,0.023089393982599495,0.009235757593039797,22.648540996863478,4.7409125070772165,0.001019464961817941,0.001948097033904906,18.52876587,3.552512967,1.2461377160571513e-6
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334208,1229555,200825,Smp,StaB2_B,B,200825,1230888.7836213843,200825_Smp_StaB2_B Agmatine,RP,1229555,Agmatine_X_RP,2.75,50.95410614,447595.921316867,24156.812411534225,42618942.93793417,8,0.6923076923076923,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,3.613480738073143e-4,NA,C5H14N4,5,4,0.0018067403690365715,0.0014453922952292573,22.648540996863478,4.7409125070772165,7.977292529734171e-5,3.048763910052297e-4,18.52876587,3.552512967,9.75100220766388e-8
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,261478,200825,Smp,StaB2_B,B,200825,252194.48451040647,200825_Smp_StaB2_B C14-HSL,RP,261478,C14-HSL_X_RP,2.75,50.95410614,91707.08527651144,4949.44379590301,16244604.2912921,13,0.5,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457712913408,NA,1.933626946145027e-5,NA,C18H33NO3,18,1,3.480528503061049e-4,1.933626946145027e-5,22.648540996863478,4.7409125070772165,1.536756166122602e-5,4.0785965639705775e-6,18.52876587,3.552512967,1.878445940480249e-8
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,StaB2_B,B,200825,100,200825_Smp_StaB2_B Carotene,RP,100,Carotene_X_RP,2.75,50.95410614,36.36363636363637,1.9625503727853248,3291806,26,0,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,1.8887641603192748e-7,NA,C40H56,40,NA,7.555056641277099e-6,NA,22.648540996863478,4.7409125070772165,3.3357807208523385e-7,NA,18.52876587,3.552512967,4.077474287431913e-10
Desthiobiotin,Inj_vol,0.2079548875556214,0.2079548875556214,25903,200825,Smp,StaB2_B,B,200825,25903,200825_Smp_StaB2_B Desthiobiotin,RP,25903,Desthiobiotin_X_RP,2.75,50.95410614,9419.272727272728,508.35942306258266,1256288,19,0.2692307692307693,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,8.468411297048543e-7,NA,C10H18N2O3,10,2,8.468411297048544e-6,1.6936822594097087e-6,22.648540996863478,4.7409125070772165,3.739053786387965e-7,3.572481577927005e-7,18.52876587,3.552512967,4.5704130304543294e-10
Glutathione,Inj_vol,0.4599836592083196,0.4599836592083196,100,200825,Smp,StaB2_B,B,200825,100,200825_Smp_StaB2_B Glutathione,RP,100,Glutathione_X_RP,2.75,50.95410614,36.36363636363637,1.9625503727853248,660067,26,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,1.3880129554815922e-6,Literature value,C10H17N3O6S,10,3,1.3880129554815922e-5,4.164038866444777e-6,22.648540996863478,4.7409125070772165,6.128487286107364e-7,8.783201251296485e-7,18.52876587,3.552512967,7.49112469346342e-10
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2_B,B,200825,4084,200825_Smp_StaB2_B Hydroxo B12,RP,4084,Hydroxo B12_X_RP,2.75,50.95410614,1485.090909090909,80.15055722455266,8649550,25,0.03846153846153843,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,2.5824395718484935e-7,NA,C62H89CoN13O15P,62,1,1.6011125345460658e-5,2.5824395718484935e-7,22.648540996863478,4.7409125070772165,7.069384887829192e-7,5.4471361114414945e-8,18.52876587,3.552512967,8.641226003823782e-10
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,11965,200825,Smp,StaB2_B,B,200825,9702.601515521614,200825_Smp_StaB2_B Indole 3 acetamide,RP,11965,Indole 3 acetamide_X_RP,2.75,50.95410614,3528.2187329169506,190.418442212744,4633962.935049429,22,0.15384615384615383,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,3.7989661237924635e-7,NA,C10H10N2O,10,2,3.7989661237924633e-6,7.597932247584927e-7,22.648540996863478,4.7409125070772165,1.6773557838973245e-7,1.6026307670185353e-7,18.52876587,3.552512967,2.0503071550725269e-10
Indole 3 methyl acetate,Inj_vol,0.2230382733445617,0.2230382733445617,16756,200825,Smp,StaB2_B,B,200825,16756,200825_Smp_StaB2_B Indole 3 methyl acetate,RP,16756,Indole 3 methyl acetate_X_RP,2.75,50.95410614,6093.090909090909,328.844940463909,1550059,21,0.1923076923076923,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,3.179354777066768e-6,NA,C11H11NO2,11,1,3.497290254773445e-5,3.179354777066768e-6,22.648540996863478,4.7409125070772165,1.5441569747286473e-6,6.70620850378622e-7,18.52876587,3.552512967,1.887492280549522e-9
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,3917835,200825,Smp,StaB2_B,B,200825,3177032.3283379544,200825_Smp_StaB2_B Isobutyryl-L-carnitine,RP,3917835,Isobutyryl-L-carnitine_X_RP,2.75,50.95410614,1155284.4830319835,62350.859803306805,214226510.4371842,5,0.8076923076923077,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,3.474754050963941e-4,NA,C11H21NO4,11,1,0.0038222294560603352,3.474754050963941e-4,22.648540996863478,4.7409125070772165,1.687627232407449e-4,7.329293771561574e-5,18.52876587,3.552512967,2.0628624069609096e-7
Kynurenine,"L-Tryptophan, D3",0.120639190997958,0.0717777809499295,533509,200825,Smp,StaB2_B,B,200825,432630.6086037961,200825_Smp_StaB2_B Kynurenine,RP,533509,Kynurenine_X_RP,2.75,50.95410614,157320.2213104713,8490.59362193722,24151582.32510652,10,0.6153846153846154,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289176,NA,4.9309991409982286e-5,NA,C10H12N2O3,10,2,4.930999140998228e-4,9.861998281996457e-5,22.648540996863478,4.7409125070772165,2.1771818068462363e-5,2.080189893248294e-5,18.52876587,3.552512967,2.6612669055212303e-8
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,2529937,200825,Smp,StaB2_B,B,200825,2051564.6109798749,200825_Smp_StaB2_B Methylthioadenosine,RP,2529937,Methylthioadenosine_X_RP,2.75,50.95410614,746023.4949017727,40262.98892071733,128509926.3028596,7,0.7307692307692308,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,3.7769971316368784e-5,NA,C11H15N5O3S,11,5,4.1546968448005663e-4,1.8884985658184392e-4,22.648540996863478,4.7409125070772165,1.83442140726678e-5,3.9834073356116474e-5,18.52876587,3.552512967,2.2422955063226596e-8
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,5071,200825,Smp,StaB2_B,B,200825,5071,200825_Smp_StaB2_B RP B12,RP,5071,RP B12_X_RP,2.75,50.95410614,1844,99.5209294039438,934453,24,0.07692307692307687,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.0182801346769756e-6,NA,C63H88CoN14O14P,63,1,6.415164848464946e-5,1.0182801346769756e-6,22.648540996863478,4.7409125070772165,2.832484816286118e-6,2.1478568380177673e-7,18.52876587,3.552512967,3.46227314515953e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,23011,200825,Smp,StaB2_B,B,200825,23011,200825_Smp_StaB2_B Sulfurol,RP,23011,Sulfurol_X_RP,2.75,50.95410614,8367.636363636364,451.60246628163105,2756865,20,0.23076923076923073,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,3.5008471095800814e-7,NA,C6H9NOS,6,1,2.100508265748049e-6,3.5008471095800814e-7,22.648540996863478,4.7409125070772165,9.27436458727713e-8,7.384331822943432e-8,18.52876587,3.552512967,1.1336471519395636e-10
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,502159,200825,Smp,StaB2_B,B,200825,502703.72670968826,200825_Smp_StaB2_B Vitamin B5,RP,502159,Vitamin B5_X_RP,2.75,50.95410614,182801.35516715937,9865.813862546707,18715477.00505429,11,0.5769230769230769,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,4.344860932982322e-5,NA,C9H17NO5,9,1,3.9103748396840897e-4,4.344860932982322e-5,22.648540996863478,4.7409125070772165,1.7265460235277956e-5,9.164608978748985e-6,18.52876587,3.552512967,2.1104345897183544e-8
Vitamin B6,"L-Tryptophan, D3",0.1802224127028609,0.11846570230736408,6166755,200825,Smp,StaB2_B,B,200825,5000715.955608064,200825_Smp_StaB2_B Vitamin B6,RP,6166755,Vitamin B6_X_RP,2.75,50.95410614,1818442.1656756597,98141.56962872128,175465164.83572602,4,0.8461538461538461,1,400,1,1,Vitamin B6,566306496,541020736,553663616,0.6314841528621162,NA,1.1228055476205245e-4,NA,C8H11NO3,8,1,8.982444380964196e-4,1.1228055476205245e-4,22.648540996863478,4.7409125070772165,3.966014580015616e-5,2.3683321426927927e-5,18.52876587,3.552512967,4.847837381067947e-8
Xanthine,"Indole 3 Acetic Acid, D5",0.22438185232386687,0.1039939703489956,19125128,200825,Smp,StaB2_B,B,200825,18317969.84088451,200825_Smp_StaB2_B Xanthine,RP,19125128,Xanthine_X_RP,2.75,50.95410614,6661079.942139822,359499.3853989823,672000958.3729496,3,0.8846153846153846,1,400,1,1,Xanthine,36549840,10111464,23330652,1.4113261980653564,NA,0.004367207875681772,NA,C5H4N4O2,5,4,0.021836039378408858,0.017468831502727086,22.648540996863478,4.7409125070772165,9.641256530137133e-4,0.0036846981412649317,18.52876587,3.552512967,1.1784939985540903e-6
3OC12-HSL,Inj_vol,2.6268807039298925,2.6268807039298925,87014,200825,Smp,StaB2_C,C,200825,87014,200825_Smp_StaB2_C 3OC12-HSL,RP,87014,3OC12-HSL_X_RP,1.9,35.20465515,45796.84210526316,2471.661762606415,3576281,16,0.3846153846153846,1,400,1,1,3OC12-HSL,272370112,226408096,249389104,0.770733340519836,NA,5.143602624005364e-6,NA,C16H27NO4,16,1,8.229764198408582e-5,5.143602624005364e-6,35.27995430344451,7.961693511262316,2.3327026241655533e-6,6.460437866302457e-7,18.52876587,3.552512967,4.44161486855065e-9
3OC8-HSL,"Pyridoxal, D3",0.629453070752051,0.49019044727562144,29824,200825,Smp,StaB2_C,C,200825,35285.93109688171,200825_Smp_StaB2_C 3OC8-HSL,RP,29824,3OC8-HSL_X_RP,1.9,35.20465515,18571.54268256932,1002.3086704452978,1923905.0429113489,19,0.2692307692307693,1,400,1,1,3OC8-HSL,144879200,139877184,142378192,0.9802881290948726,NA,2.8725279380547873e-6,NA,C12H19NO4,12,1,3.447033525665745e-5,2.8725279380547873e-6,35.27995430344451,7.961693511262316,9.770515845960715e-7,3.6079358417796614e-7,18.52876587,3.552512967,1.860368655878399e-9
3OHC12-HSL,Inj_vol,0.3138469423918869,0.3138469423918869,273928,200825,Smp,StaB2_C,C,200825,273928,200825_Smp_StaB2_C 3OHC12-HSL,RP,273928,3OHC12-HSL_X_RP,1.9,35.20465515,144172.6315789474,7781.016426175673,9928504,12,0.5384615384615384,1,400,1,1,3OHC12-HSL,263336192,209337904,236337048,1.0630912551444551,NA,1.2387793897198966e-5,NA,C16H29NO4,16,1,1.9820470235518345e-4,1.2387793897198966e-5,35.27995430344451,7.961693511262316,5.618054395717627e-6,1.555924487632644e-6,18.52876587,3.552512967,1.0697134593086823e-8
7-dehydrocholesterol,Inj_vol,0.4057659285593424,0.4057659285593424,7099,200825,Smp,StaB2_C,C,200825,7099,200825_Smp_StaB2_C 7-dehydrocholesterol,RP,7099,7-dehydrocholesterol_X_RP,1.9,35.20465515,3736.315789473684,201.6494685078601,801867,23,0.11538461538461542,1,400,1,1,7-dehydrocholesterol,3250480,1133756,2192118,5.1487697034849464,NA,7.14643878331409e-6,NA,C27H44O,27,NA,1.9295384714948041e-4,NA,35.27995430344451,7.961693511262316,5.469220438605886e-6,NA,18.52876587,3.552512967,1.0413745227462384e-8
Adenosyl Methionine,"Pyridoxal, D3",0.20093786936184893,0.05518582534394999,4325189,200825,Smp,StaB2_C,C,200825,5117298.854445771,200825_Smp_StaB2_C Adenosyl Methionine,RP,4325189,Adenosyl Methionine_X_RP,1.9,35.20465515,2693315.1865504063,145358.58489855911,250765103.00201797,5,0.8076923076923077,1,400,1,1,Adenosyl Methionine,23176948,19000252,21088600,0.9088320027439032,NA,0.0030336768456115234,NA,C15H22N6O5S,15,6,0.04550515268417285,0.01820206107366914,35.27995430344451,7.961693511262316,0.0012898302614788254,0.0022862046935015995,18.52876587,3.552512967,2.4559192448888586e-6
Agmatine,"Pyridoxal, D3",0.27964473821831304,0.11447681712334208,961638,200825,Smp,StaB2_C,C,200825,1137751.2140605932,200825_Smp_StaB2_C Agmatine,RP,961638,Agmatine_X_RP,1.9,35.20465515,598816.4284529438,32318.203635651666,42618942.93793417,8,0.6923076923076923,1,400,1,1,Agmatine,111688360,102972840,107330600,0.24914393357871084,NA,4.834297023012558e-4,NA,C5H14N4,5,4,0.0024171485115062788,0.0019337188092050232,35.27995430344451,7.961693511262316,6.851336854680347e-5,2.428778257376595e-4,18.52876587,3.552512967,1.304538320827883e-7
C14-HSL,"L-Phenylalanine, D8",0.14169400209760427,0.08547569526667295,261478,200825,Smp,StaB2_C,C,200825,311336.1191898628,200825_Smp_StaB2_C C14-HSL,RP,261478,C14-HSL_X_RP,1.9,35.20465515,163861.1153630857,8843.606558942896,16244604.2912921,13,0.5,1,400,1,1,C14-HSL,149173440,59044432,104108936,0.983457712913408,NA,3.454981337020517e-5,NA,C18H33NO3,18,1,6.21896640663693e-4,3.454981337020517e-5,35.27995430344451,7.961693511262316,1.762747863318448e-5,4.3395055739501e-6,18.52876587,3.552512967,3.356384580748621e-8
Carotene,Inj_vol,0.24876858783416217,0.24876858783416217,100,200825,Smp,StaB2_C,C,200825,100,200825_Smp_StaB2_C Carotene,RP,100,Carotene_X_RP,1.9,35.20465515,52.631578947368425,2.8405334343972406,3291806,26,0,1,400,1,1,Carotene,1048756,488824,768790,5.4062402923046005,NA,2.733737600560939e-7,NA,C40H56,40,NA,1.0934950402243756e-5,NA,35.27995430344451,7.961693511262316,3.0994797522104887e-7,NA,18.52876587,3.552512967,5.901607521496388e-10
Desthiobiotin,Inj_vol,0.2079548875556214,0.2079548875556214,25903,200825,Smp,StaB2_C,C,200825,25903,200825_Smp_StaB2_C Desthiobiotin,RP,25903,Desthiobiotin_X_RP,1.9,35.20465515,13633.157894736843,735.7833755119171,1256288,20,0.23076923076923073,1,400,1,1,Desthiobiotin,244678720,177804944,211241832,1.1367082221065417,NA,1.2256911088276532e-6,NA,C10H18N2O3,10,2,1.2256911088276532e-5,2.4513822176553063e-6,35.27995430344451,7.961693511262316,3.4741856474229743e-7,3.078970842305939e-7,18.52876587,3.552512967,6.615071491686204e-10
Glutathione,Inj_vol,0.4599836592083196,0.4599836592083196,100,200825,Smp,StaB2_C,C,200825,100,200825_Smp_StaB2_C Glutathione,RP,100,Glutathione_X_RP,1.9,35.20465515,52.631578947368425,2.8405334343972406,660067,26,0,1,400,1,1,Glutathione,31985900,13462076,22723988,0.0248887298,Literature value,2.008966119848617e-6,Literature value,C10H17N3O6S,10,3,2.008966119848617e-5,6.026898359545851e-6,35.27995430344451,7.961693511262316,5.694355787905526e-7,7.569869841159327e-7,18.52876587,3.552512967,1.0842417319878505e-9
Hydroxo B12,Inj_vol,0.0909966581224534,0.0909966581224534,4084,200825,Smp,StaB2_C,C,200825,4084,200825_Smp_StaB2_C Hydroxo B12,RP,4084,Hydroxo B12_X_RP,1.9,35.20465515,2149.4736842105262,116.0073854607833,8649550,25,0.03846153846153843,2,400,1,1,Hydroxo B12,212174720,135981952,174078336,0.7131676627974644,NA,3.737741485705316e-7,NA,C62H89CoN13O15P,62,1,2.317399721137296e-5,3.737741485705316e-7,35.27995430344451,7.961693511262316,6.56860182188796e-7,4.694656332120855e-8,18.52876587,3.552512967,1.250703763756553e-9
Indole 3 acetamide,"L-Tryptophan, D3",0.19606749936632245,0.12917385262328485,52425,200825,Smp,StaB2_C,C,200825,46233.530567789545,200825_Smp_StaB2_C Indole 3 acetamide,RP,52425,Indole 3 acetamide_X_RP,1.9,35.20465515,24333.437140941867,1313.2788936803304,4633962.935049429,17,0.34615384615384615,1,400,1,1,Indole 3 acetamide,233086928,222246480,227666704,0.8806514575109674,NA,2.6200729142659263e-6,NA,C10H10N2O,10,2,2.620072914265926e-5,5.240145828531853e-6,35.27995430344451,7.961693511262316,7.426520147193385e-7,6.581697500813536e-7,18.52876587,3.552512967,1.4140568954503857e-9
Indole 3 methyl acetate,Inj_vol,0.2230382733445617,0.2230382733445617,16756,200825,Smp,StaB2_C,C,200825,16756,200825_Smp_StaB2_C Indole 3 methyl acetate,RP,16756,Indole 3 methyl acetate_X_RP,1.9,35.20465515,8818.947368421053,475.9597822676016,1550059,22,0.15384615384615383,1,400,1,1,Indole 3 methyl acetate,59003572,33841068,46422320,0.8912208169404785,NA,4.601697703815631e-6,NA,C11H11NO2,11,1,5.061867474197194e-5,4.601697703815631e-6,35.27995430344451,7.961693511262316,1.4347715506261256e-6,5.779797598722231e-7,18.52876587,3.552512967,2.7318967219467567e-9
Isobutyryl-L-carnitine,"L-Tryptophan, D3",0.10907489454654314,0.029409346606318,3960544,200825,Smp,StaB2_C,C,200825,3492797.941613266,200825_Smp_StaB2_C Isobutyryl-L-carnitine,RP,3960544,Isobutyryl-L-carnitine_X_RP,1.9,35.20465515,1838314.706112245,99214.09332746342,214226510.4371842,6,0.7692307692307692,1,400,1,1,Isobutyryl-L-carnitine,96714048,54742596,75728322,0.9478072673056788,NA,5.52910695682234e-4,NA,C11H21NO4,11,1,0.006082017652504574,5.52910695682234e-4,35.27995430344451,7.961693511262316,1.7239301389658445e-4,6.944636777340236e-5,18.52876587,3.552512967,3.2824731529216384e-7
Kynurenine,"L-Tryptophan, D3",0.120639190997958,0.0717777809499295,533509,200825,Smp,StaB2_C,C,200825,470500.8041905738,200825_Smp_StaB2_C Kynurenine,RP,533509,Kynurenine_X_RP,1.9,35.20465515,247632.00220556516,13364.73265214114,24151582.32510652,11,0.5769230769230769,1,400,1,1,Kynurenine,97693088,54795296,76244192,0.9033506330289176,NA,7.761705266061576e-5,NA,C10H12N2O3,10,2,7.761705266061576e-4,1.5523410532123152e-4,35.27995430344451,7.961693511262316,2.2000326869198276e-5,1.9497623853724478e-5,18.52876587,3.552512967,4.189002829718187e-8
Methylthioadenosine,"L-Tryptophan, D3",0.215281330336489,0.12625504597926313,2744551,200825,Smp,StaB2_C,C,200825,2420415.4993487336,200825_Smp_StaB2_C Methylthioadenosine,RP,2744551,Methylthioadenosine_X_RP,1.9,35.20465515,1273902.8943940704,68752.7115103337,128509926.3028596,7,0.7307692307692308,1,400,1,1,Methylthioadenosine,715680960,257616256,486648608,0.8762012379222064,NA,6.449565745805088e-5,NA,C11H15N5O3S,11,5,7.094522320385597e-4,3.2247828729025437e-4,35.27995430344451,7.961693511262316,2.0109216297065704e-5,4.0503730372701305e-5,18.52876587,3.552512967,3.8289232915789425e-8
RP B12,Inj_vol,0.2995946702327922,0.2995946702327922,5071,200825,Smp,StaB2_C,C,200825,5071,200825_Smp_StaB2_C RP B12,RP,5071,RP B12_X_RP,1.9,35.20465515,2668.947368421053,144.04345045828407,934453,24,0.07692307692307687,2,400,1,1,RP B12,56196396,28688300,42442348,0.9211020336641822,NA,1.4738265107699574e-6,NA,C63H88CoN14O14P,63,1,9.285107017850732e-5,1.4738265107699574e-6,35.27995430344451,7.961693511262316,2.6318364638426396e-6,1.851147006205573e-7,18.52876587,3.552512967,5.011184815543644e-9
Sulfurol,Inj_vol,0.5381126558826509,0.5381126558826509,23011,200825,Smp,StaB2_C,C,200825,23011,200825_Smp_StaB2_C Sulfurol,RP,23011,Sulfurol_X_RP,1.9,35.20465515,12111.052631578948,653.635148589149,2756865,21,0.1923076923076923,1,400,1,1,Sulfurol,680619392,631831168,656225280,0.7863034750049629,NA,5.067015553522776e-7,NA,C6H9NOS,6,1,3.0402093321136656e-6,5.067015553522776e-7,35.27995430344451,7.961693511262316,8.617384552045292e-8,6.364243419261447e-8,18.52876587,3.552512967,1.6408050883928979e-10
Vitamin B5,"Pyridoxal, D3",0.3358585039333279,0.178376118136365,570278,200825,Smp,StaB2_C,C,200825,674718.0195167484,200825_Smp_StaB2_C Vitamin B5,RP,570278,Vitamin B5_X_RP,1.9,35.20465515,355114.7471140781,19165.590932276136,18715477.00505429,9,0.6538461538461539,1,400,1,1,Vitamin B5,88008216,61721316,74864766,1.213219988134875,NA,8.440441757703254e-5,NA,C9H17NO5,9,1,7.596397581932929e-4,8.440441757703254e-5,35.27995430344451,7.961693511262316,2.1531767066918407e-5,1.0601314589369356e-5,18.52876587,3.552512967,4.099786049017051e-8
